id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,charge,feature_group,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,datafile:202406251802_PMA_dbgi_003155_01_01.mzML:feature_state,datafile:202406251802_PMA_dbgi_003155_01_01.mzML:mz,datafile:202406251802_PMA_dbgi_003155_01_01.mzML:mz_range:min,datafile:202406251802_PMA_dbgi_003155_01_01.mzML:mz_range:max,datafile:202406251802_PMA_dbgi_003155_01_01.mzML:rt,datafile:202406251802_PMA_dbgi_003155_01_01.mzML:rt_range:min,datafile:202406251802_PMA_dbgi_003155_01_01.mzML:rt_range:max,datafile:202406251802_PMA_dbgi_003155_01_01.mzML:height,datafile:202406251802_PMA_dbgi_003155_01_01.mzML:area,datafile:202406251802_PMA_dbgi_003155_01_01.mzML:intensity_range:min,datafile:202406251802_PMA_dbgi_003155_01_01.mzML:intensity_range:max,datafile:202406251802_PMA_dbgi_003155_01_01.mzML:fwhm,datafile:202406251802_PMA_dbgi_003155_01_01.mzML:tailing_factor,datafile:202406251802_PMA_dbgi_003155_01_01.mzML:asymmetry_factor,datafile:202406251802_PMA_dbgi_003155_01_01.mzML:fragment_scans,datafile:202406251802_PMA_dbgi_003155_01_01.mzML:rt_ms2_apex_distance,datafile:202406251802_PMA_dbgi_003155_01_01.mzML:isotopes,datafile:202406251802_PMA_dbgi_003155_01_01.mzML:charge
618,2.1288,2.1063,2.1708,637.13317,637.12854,637.13531,2.071E5,6.86E3,1.958E4,2.071E5,0,1,14,,,,,,,,,DETECTED,637.13317,637.12854,637.13531,2.1288,2.1063,2.1708,2.071E5,6.86E3,1.958E4,2.071E5,0.0305,1.4314,3.0735,,,2,1
621,2.1403,2.0932,2.29,135.02685,135.02628,135.02707,4.291E6,1.335E5,3.26E4,4.291E6,1,1,14,,,,,,,,,DETECTED,135.02685,135.02628,135.02707,2.1403,2.0932,2.29,4.291E6,1.335E5,3.26E4,4.291E6,0.0245,1.6128,1.4565,1,-0.0059,2,1
626,2.1403,2.0825,2.1966,177.01578,177.01549,177.01605,5.558E5,1.958E4,1.752E4,5.558E5,1,1,14,,,,,,,,,DETECTED,177.01578,177.01549,177.01605,2.1403,2.0825,2.1966,5.558E5,1.958E4,1.752E4,5.558E5,0.0285,1.0611,1.2516,1,0.0137,2,1
632,2.1403,2.0751,2.1966,251.05335,251.05139,251.05362,7.631E5,2.426E4,1.341E4,7.631E5,1,1,14,11,[M-H]-,2,252.06135,636;632,,,,DETECTED,251.05335,251.05139,251.05362,2.1403,2.0751,2.1966,7.631E5,2.426E4,1.341E4,7.631E5,0.0259,1.204,1.3386,1,0.0074,2,1
633,2.1403,2.0751,2.2362,295.0452,295.04318,295.0459,3.615E6,1.294E5,7.152E4,3.615E6,1,1,14,,,,,,,,,DETECTED,295.0452,295.04318,295.0459,2.1403,2.0751,2.2362,3.615E6,1.294E5,7.152E4,3.615E6,0.0287,1.7882,1.3205,1,-0.016,2,1
635,2.1403,2.0932,2.2659,297.02505,297.02341,297.0253,4.14E5,1.659E4,1.279E4,4.14E5,0,1,14,,,,,,,,,DETECTED,297.02505,297.02341,297.0253,2.1403,2.0932,2.2659,4.14E5,1.659E4,1.279E4,4.14E5,0.0313,2.2817,3.0266,,,2,1
636,2.1403,2.0932,2.3512,297.06029,297.05927,297.06055,6.75E7,2.499E6,2.753E5,6.75E7,4,1,14,11,[M+FA]-,2,252.06135,636;632,,,,DETECTED,297.06029,297.05927,297.06055,2.1403,2.0932,2.3512,6.75E7,2.499E6,2.753E5,6.75E7,0.0298,2.2047,1.8795,4,-0.0092,4,1
637,2.1403,2.1063,2.2479,297.08798,297.08649,297.08856,4.518E5,1.559E4,1.808E4,4.518E5,0,1,14,,,,,,,,,DETECTED,297.08798,297.08649,297.08856,2.1403,2.1063,2.2479,4.518E5,1.559E4,1.808E4,4.518E5,0.025,1.9899,3.5108,,,2,1
638,2.1403,2.1063,2.2546,297.09508,297.09381,297.0954,4.963E5,1.768E4,1.877E4,4.963E5,0,1,14,,,,,,,,,DETECTED,297.09508,297.09381,297.0954,2.1403,2.1063,2.2546,4.963E5,1.768E4,1.877E4,4.963E5,0.0295,2.2662,1.9109,,,3,1
645,2.1403,2.0932,2.2776,365.04607,365.0452,365.04987,6.352E5,2.889E4,1.884E4,6.352E5,1,1,14,,,,,,,,,DETECTED,365.04607,365.0452,365.04987,2.1403,2.0932,2.2776,6.352E5,2.889E4,1.884E4,6.352E5,0.0321,3.1516,4.2617,1,0.009,2,1
651,2.1403,2.0932,2.29,396.98347,396.98172,396.98523,1.27E6,4.871E4,2.584E4,1.27E6,1,1,14,,,,,,,,,DETECTED,396.98347,396.98172,396.98523,2.1403,2.0932,2.29,1.27E6,4.871E4,2.584E4,1.27E6,0.0313,2.5482,1.9765,1,-0.0043,3,1
655,2.1403,2.0825,2.1966,593.11082,593.10718,593.11719,2.396E6,5.373E4,1.133E4,2.396E6,1,1,14,,,,,,,,,DETECTED,593.11082,593.10718,593.11719,2.1403,2.0825,2.1966,2.396E6,5.373E4,1.133E4,2.396E6,0.0212,1.1468,1.2385,1,0.004,2,1
656,2.1403,2.0676,2.2362,595.12726,595.12244,595.13086,4.54E6,1.073E5,1.439E4,4.54E6,1,1,14,,,,,,,,,DETECTED,595.12726,595.12244,595.13086,2.1403,2.0676,2.2362,4.54E6,1.073E5,1.439E4,4.54E6,0.0275,1.2251,1.9154,1,-0.0025,3,1
658,2.1403,2.117,2.1708,617.10591,617.10309,617.10919,5.162E5,1.167E4,6.041E4,5.162E5,1,1,,,,,,,,,,DETECTED,617.10591,617.10309,617.10919,2.1403,2.117,2.1708,5.162E5,1.167E4,6.041E4,5.162E5,0.0246,1.1547,1.8508,1,0.0171,2,1
659,2.1403,2.1063,2.1708,639.15021,639.14868,639.1543,5.231E5,1.343E4,2.576E4,5.231E5,1,1,14,,,,,,,,,DETECTED,639.15021,639.14868,639.1543,2.1403,2.1063,2.1708,5.231E5,1.343E4,2.576E4,5.231E5,0.0246,1.1443,1.0568,1,0.0154,3,1
660,2.1517,2.0528,2.2479,241.03234,241.03079,241.03276,3.383E5,1.779E4,1.36E4,3.383E5,1,2,14,,,,,,,,,DETECTED,241.03234,241.03079,241.03276,2.1517,2.0528,2.2479,3.383E5,1.779E4,1.36E4,3.383E5,0.0562,1.119,1.0859,1,0.0091,2,2
662,2.1517,2.0676,2.2257,483.07508,483.07333,483.07666,1.465E6,4.553E4,1.003E4,1.465E6,1,1,14,,,,,,,,,DETECTED,483.07508,483.07333,483.07666,2.1517,2.0676,2.2257,1.465E6,4.553E4,1.003E4,1.465E6,0.0396,1.1148,1.3278,1,-0.0057,3,1
668,2.1636,2.1403,2.1966,357.0792,357.07788,357.07982,4.484E6,1.069E5,7.1E5,4.484E6,0,1,,,,,,,,,,DETECTED,357.0792,357.07788,357.07982,2.1636,2.1403,2.1966,4.484E6,1.069E5,7.1E5,4.484E6,0.0226,1.2107,2.613,,,3,1
669,2.1636,2.1403,2.2055,358.08251,358.08087,358.08444,4.538E5,1.184E4,5.934E4,4.538E5,1,1,,,,,,,,,,DETECTED,358.08251,358.08087,358.08444,2.1636,2.1403,2.2055,4.538E5,1.184E4,5.934E4,4.538E5,0.0234,1.4018,1.5111,1,0.0159,3,1
670,2.1636,2.1403,2.2479,373.07401,373.07187,373.07555,1.276E5,4.674E3,1.571E4,1.276E5,0,1,57,,,,,,,,,DETECTED,373.07401,373.07187,373.07555,2.1636,2.1403,2.2479,1.276E5,4.674E3,1.571E4,1.276E5,0.0257,2.3139,2.4285,,,2,1
671,2.1636,2.1403,2.1966,577.13001,577.12921,577.13196,8.669E5,2.628E4,3.413E5,8.669E5,1,1,,,,,,,,,,DETECTED,577.13001,577.12921,577.13196,2.1636,2.1403,2.1966,8.669E5,2.628E4,3.413E5,8.669E5,0.0305,1.2107,1.4214,1,-0.0044,4,1
672,2.1708,2.1403,2.2187,137.02104,137.02074,137.02127,2.929E5,1.199E4,6.373E4,2.929E5,0,1,57,,,,,,,,,DETECTED,137.02104,137.02074,137.02127,2.1708,2.1403,2.2187,2.929E5,1.199E4,6.373E4,2.929E5,0.0383,1.2864,1.5728,,,5,1
673,2.1708,2.1517,2.2362,475.14355,475.14316,475.14487,3.122E5,9.766E3,2.056E4,3.122E5,0,1,,,,,,,,,,DETECTED,475.14355,475.14316,475.14487,2.1708,2.1517,2.2362,3.122E5,9.766E3,2.056E4,3.122E5,0.0275,2.0827,2.4467,,,2,1
676,2.1844,2.1517,2.2362,327.10576,327.10446,327.10666,2.238E5,6.375E3,1.876E4,2.238E5,0,1,107,,,,,,,,,DETECTED,327.10576,327.10446,327.10666,2.1844,2.1517,2.2362,2.238E5,6.375E3,1.876E4,2.238E5,0.0441,1.6535,2.5971,,,2,1
677,2.1844,2.1517,2.2776,392.03628,392.03363,392.03656,1.869E6,5.146E4,4.599E4,1.869E6,1,1,107,,,,,,,,,DETECTED,392.03628,392.03363,392.03656,2.1844,2.1517,2.2776,1.869E6,5.146E4,4.599E4,1.869E6,0.0225,1.7614,1.8892,1,-0.0065,3,1
679,2.1844,2.1517,2.2776,463.08596,463.0845,463.09073,1.585E6,3.568E4,1.686E4,1.585E6,1,1,107,,,,,,,,,DETECTED,463.08596,463.0845,463.09073,2.1844,2.1517,2.2776,1.585E6,3.568E4,1.686E4,1.585E6,0.0178,2.5576,2.2764,1,0.0056,3,1
680,2.1844,2.1517,2.2187,785.07235,785.06677,785.07452,2.424E5,6.164E3,3.231E4,2.424E5,0,1,107,,,,,,,,,DETECTED,785.07235,785.06677,785.07452,2.1844,2.1517,2.2187,2.424E5,6.164E3,3.231E4,2.424E5,0.0231,1.0271,2.0808,,,3,1
683,2.2055,2.1403,2.2659,385.07514,385.07422,385.07565,4.869E5,3.389E4,6.828E4,4.869E5,1,1,,,,,,,,,,DETECTED,385.07514,385.07422,385.07565,2.2055,2.1403,2.2659,4.869E5,3.389E4,6.828E4,4.869E5,0.0383,0.9628,0.9257,1,0.0347,2,1
684,2.2055,2.1636,2.2546,533.05051,533.04669,533.05212,3.91E5,1.402E4,2.109E4,3.91E5,1,1,45,,,,,,,,,DETECTED,533.05051,533.04669,533.05212,2.2055,2.1636,2.2546,3.91E5,1.402E4,2.109E4,3.91E5,0.0252,1.0114,0.8793,1,0.0041,2,1
685,2.2055,2.1636,2.2362,533.55521,533.55164,533.55646,2.201E5,6.902E3,5.225E4,2.201E5,0,1,45,,,,,,,,,DETECTED,533.55521,533.55164,533.55646,2.2055,2.1636,2.2362,2.201E5,6.902E3,5.225E4,2.201E5,0.0215,0.866,0.7321,,,2,1
686,2.2055,2.1844,2.2479,755.15584,755.15314,755.15668,2.546E5,5.552E3,2.125E4,2.546E5,0,1,,,,,,,,,,DETECTED,755.15584,755.15314,755.15668,2.2055,2.1844,2.2479,2.546E5,5.552E3,2.125E4,2.546E5,0.0185,1.2876,3.2856,,,3,1
688,2.2144,2.1403,2.2659,355.11225,355.11185,355.11307,1.907E5,1.453E4,5.979E4,1.907E5,0,1,51,,,,,,,,,DETECTED,355.11225,355.11185,355.11307,2.2144,2.1403,2.2659,1.907E5,1.453E4,5.979E4,1.907E5,0.0915,0.847,0.6939,,,3,1
690,2.2187,2.1403,2.3886,209.02747,209.02708,209.02782,6.401E5,5.663E4,3.718E4,6.401E5,2,1,51,,,,,,,,,DETECTED,209.02747,209.02708,209.02782,2.2187,2.1403,2.3886,6.401E5,5.663E4,3.718E4,6.401E5,0.0441,1.6315,1.4894,2,-0.0426,2,1
691,2.2187,2.1403,2.3886,355.06619,355.06528,355.06662,2.612E7,2.87E6,1.473E6,2.612E7,4,1,51,,,,,,,,,DETECTED,355.06619,355.06528,355.06662,2.2187,2.1403,2.3886,2.612E7,2.87E6,1.473E6,2.612E7,0.1179,1.6918,1.5846,4,-0.0442,3,1
692,2.2187,2.1403,2.3886,356.06821,356.06729,356.0687,4.21E6,4.205E5,1.773E5,4.21E6,1,1,51,,,,,,,,,DETECTED,356.06821,356.06729,356.0687,2.2187,2.1403,2.3886,4.21E6,4.205E5,1.773E5,4.21E6,0.087,1.5329,1.1187,1,0.0736,3,1
693,2.2187,2.1403,2.2546,377.04598,377.04495,377.0473,3.452E5,2.396E4,5.028E4,3.452E5,0,1,51,,,,,,,,,DETECTED,377.04598,377.04495,377.0473,2.2187,2.1403,2.2546,3.452E5,2.396E4,5.028E4,3.452E5,0.0728,0.7283,0.4459,,,2,1
694,2.2187,2.1403,2.2659,711.13142,711.12885,711.13678,3.835E5,2.353E4,3.883E4,3.835E5,1,1,51,,,,,,,,,DETECTED,711.13142,711.12885,711.13678,2.2187,2.1403,2.2659,3.835E5,2.353E4,3.883E4,3.835E5,0.061,0.8005,1.019,1,-0.0109,4,1
696,2.2257,2.1844,2.2776,413.16232,413.16,413.16312,4.113E5,8.785E3,2.173E4,4.113E5,1,1,,,,,,,,,,DETECTED,413.16232,413.16,413.16312,2.2257,2.1844,2.2776,4.113E5,8.785E3,2.173E4,4.113E5,0.0171,1.1572,1.388,1,-0.0028,2,1
697,2.2257,2.2144,2.29,445.13144,445.13074,445.13364,2.542E5,6.996E3,2.189E4,2.542E5,1,1,79,,,,,,,,,DETECTED,445.13144,445.13074,445.13364,2.2257,2.2144,2.29,2.542E5,6.996E3,2.189E4,2.542E5,2.9227,3.4645,4.1224,1,0.0075,2,1
700,2.2257,2.1966,2.2659,503.13806,503.13745,503.14096,3.024E5,8.461E3,2.776E4,3.024E5,1,1,79,,,,,,,,,DETECTED,503.13806,503.13745,503.14096,2.2257,2.1966,2.2659,3.024E5,8.461E3,2.776E4,3.024E5,0.0227,1.1926,1.3608,1,0.0058,3,1
703,2.2362,2.2187,2.4572,137.02109,137.02069,137.02159,3.81E5,1.864E4,1.793E4,3.81E5,1,1,130,,,,,,,,,DETECTED,137.02109,137.02069,137.02159,2.2362,2.2187,2.4572,3.81E5,1.864E4,1.793E4,3.81E5,0.0292,6.1319,6.5392,1,0.0087,4,1
704,2.2362,2.2187,2.3886,299.07538,299.07486,299.07697,4.606E6,1.418E5,2.92E4,4.606E6,1,1,,,,,,,,,,DETECTED,299.07538,299.07486,299.07697,2.2362,2.2187,2.3886,4.606E6,1.418E5,2.92E4,4.606E6,0.0248,3.0511,7.4831,1,0.0054,4,1
705,2.2362,2.1966,2.3049,311.075,311.07404,311.07629,4.845E5,1.533E4,1.43E4,4.845E5,1,1,79,,,,,,,,,DETECTED,311.075,311.07404,311.07629,2.2362,2.1966,2.3049,4.845E5,1.533E4,1.43E4,4.845E5,0.0246,2.0953,1.8716,1,-0.0065,2,1
706,2.2362,2.2187,2.2776,367.06137,367.05862,367.06367,1.376E5,3.802E3,1.561E4,1.376E5,0,1,,,,,,,,,,DETECTED,367.06137,367.05862,367.06367,2.2362,2.2187,2.2776,1.376E5,3.802E3,1.561E4,1.376E5,0.0275,1.6816,2.9913,,,3,1
707,2.2362,2.2144,2.2659,504.13917,504.13422,504.14377,6.441E4,1.727E3,1.885E4,6.441E4,0,1,79,,,,,,,,,DETECTED,504.13917,504.13422,504.14377,2.2362,2.2144,2.2659,6.441E4,1.727E3,1.885E4,6.441E4,0.1045,1.1804,1.3609,,,2,1
709,2.2479,2.2144,2.2975,467.03464,467.03262,467.03555,2.084E6,5.133E4,2.807E4,2.084E6,1,1,130,,,,,,,,,DETECTED,467.03464,467.03262,467.03555,2.2479,2.2144,2.2975,2.084E6,5.133E4,2.807E4,2.084E6,0.0212,1.4392,1.3779,1,-0.0046,3,1
710,2.2479,2.2257,2.29,639.112,639.10876,639.11322,6.489E5,1.438E4,2.973E4,6.489E5,1,1,71,,,,,,,,,DETECTED,639.112,639.10876,639.11322,2.2479,2.2257,2.29,6.489E5,1.438E4,2.973E4,6.489E5,0.0221,1.1551,1.0912,1,0.0219,3,1
711,2.2479,2.2257,2.2776,640.11005,640.10742,640.11188,1.757E5,3.986E3,3.349E4,1.757E5,0,1,,,,,,,,,,DETECTED,640.11005,640.10742,640.11188,2.2479,2.2257,2.2776,1.757E5,3.986E3,3.349E4,1.757E5,0.0226,1.1642,0.8896,,,3,1
714,2.2546,2.1966,2.317,316.03054,316.02997,316.03287,2.288E6,5.299E4,1.736E4,2.288E6,1,1,71,,,,,,,,,DETECTED,316.03054,316.02997,316.03287,2.2546,2.1966,2.317,2.288E6,5.299E4,1.736E4,2.288E6,0.017,1.8713,1.964,1,0.0052,3,1
715,2.2546,2.1708,2.4086,341.08612,341.08502,341.0864,9.441E6,5.182E5,1.576E5,9.441E6,3,1,71,,,,,,,,,DETECTED,341.08612,341.08502,341.0864,2.2546,2.1708,2.4086,9.441E6,5.182E5,1.576E5,9.441E6,0.0466,1.1175,0.7386,3,-0.0335,4,1
722,2.2659,2.2257,2.5171,289.07029,289.06851,289.07086,1.235E7,3.883E5,1.756E4,1.235E7,2,1,0,12,[M-H]-,2,290.07708,722;727,,,,DETECTED,289.07029,289.06851,289.07086,2.2659,2.2257,2.5171,1.235E7,3.883E5,1.756E4,1.235E7,0.036,1.7568,1.5628,2,-0.009,4,1
725,2.2659,2.2362,2.3276,295.04372,295.04312,295.04413,4.304E5,1.847E4,5.007E4,4.304E5,0,1,0,,,,,,,,,DETECTED,295.04372,295.04312,295.04413,2.2659,2.2362,2.3276,4.304E5,1.847E4,5.007E4,4.304E5,0.033,1.54,1.9638,,,2,1
727,2.2659,2.2362,2.3512,335.07481,335.07428,335.07706,3.532E5,1.005E4,1.52E4,3.532E5,0,1,0,12,[M+FA]-,2,290.07708,722;727,,,,DETECTED,335.07481,335.07428,335.07706,2.2659,2.2362,2.3512,3.532E5,1.005E4,1.52E4,3.532E5,0.0248,1.5751,1.2183,,,3,1
728,2.2659,2.2144,2.4693,417.10206,417.09909,417.10532,1.323E7,3.388E5,1.227E4,1.323E7,2,1,0,,,,,,,,,DETECTED,417.10206,417.09909,417.10532,2.2659,2.2144,2.4693,1.323E7,3.388E5,1.227E4,1.323E7,0.0353,1.3147,1.2511,2,-0.0078,4,1
730,2.2659,2.2479,2.3049,467.08051,467.08023,467.0806,3.407E5,6.972E3,3.738E4,3.407E5,0,1,,,,,,,,,,DETECTED,467.08051,467.08023,467.0806,2.2659,2.2479,2.3049,3.407E5,6.972E3,3.738E4,3.407E5,0.0169,1.5895,2.6701,,,3,1
731,2.2659,2.2257,2.3276,858.55238,858.5473,858.55493,4.884E5,1.374E4,2.377E4,4.884E5,0,1,0,,,,,,,,,DETECTED,858.55238,858.5473,858.55493,2.2659,2.2257,2.3276,4.884E5,1.374E4,2.377E4,4.884E5,0.0232,1.1303,1.2609,,,2,1
732,2.2776,2.2479,2.3689,191.05265,191.05183,191.05286,1.002E6,3.407E4,3.615E4,1.002E6,1,1,0,,,,,,,,,DETECTED,191.05265,191.05183,191.05286,2.2776,2.2479,2.3689,1.002E6,3.407E4,3.615E4,1.002E6,0.0855,2.0299,2.1206,1,-0.006,3,1
733,2.2776,2.2362,2.3978,351.07144,351.06833,351.07202,1.108E6,3.62E4,1.451E4,1.108E6,1,1,0,,,,,,,,,DETECTED,351.07144,351.06833,351.07202,2.2776,2.2362,2.3978,1.108E6,3.62E4,1.451E4,1.108E6,0.0274,2.2393,1.9756,1,-0.0043,5,1
734,2.2776,2.2144,2.4974,353.08688,353.08423,353.08856,1.977E7,6.883E5,1.419E4,1.977E7,2,1,0,,,,,,,,,DETECTED,353.08688,353.08423,353.08856,2.2776,2.2144,2.4974,1.977E7,6.883E5,1.419E4,1.977E7,0.0581,2.1502,2.0592,2,-0.0094,6,1
735,2.2776,2.2479,2.4572,354.08959,354.08759,354.09085,3.081E6,9.998E4,1.332E4,3.081E6,1,1,0,,,,,,,,,DETECTED,354.08959,354.08759,354.09085,2.2776,2.2479,2.4572,3.081E6,9.998E4,1.332E4,3.081E6,0.0463,1.9884,1.726,1,0.036,6,1
737,2.2776,2.1403,2.3276,371.09624,371.09387,371.09705,3.719E5,2.446E4,4.164E4,3.719E5,0,1,,,,,,,,,,DETECTED,371.09624,371.09387,371.09705,2.2776,2.1403,2.3276,3.719E5,2.446E4,4.164E4,3.719E5,0.0406,0.6822,0.4583,,,2,1
740,2.2975,2.2659,2.3383,385.07585,385.07468,385.07651,1.015E6,3.498E4,1.605E5,1.015E6,1,1,35,,,,,,,,,DETECTED,385.07585,385.07468,385.07651,2.2975,2.2659,2.3383,1.015E6,3.498E4,1.605E5,1.015E6,0.0303,1.1464,1.9098,1,0.0023,3,1
741,2.2975,2.2659,2.4572,476.04008,476.0383,476.04495,9.714E5,2.943E4,1.31E4,9.714E5,1,1,35,,,,,,,,,DETECTED,476.04008,476.0383,476.04495,2.2975,2.2659,2.4572,9.714E5,2.943E4,1.31E4,9.714E5,0.021,3.1599,2.934,1,0.004,2,1
742,2.3049,2.29,2.3512,517.15414,517.15002,517.15607,6.491E4,1.743E3,9.561E3,6.491E4,0,1,,,,,,,,,,DETECTED,517.15414,517.15002,517.15607,2.3049,2.29,2.3512,6.491E4,1.743E3,9.561E3,6.491E4,0.026,2.0496,2.3828,,,2,1
743,2.3049,2.2659,2.3512,595.12486,595.12231,595.13214,1.399E5,3.247E3,1.177E4,1.399E5,0,1,,,,,,,,,,DETECTED,595.12486,595.12231,595.13214,2.3049,2.2659,2.3512,1.399E5,3.247E3,1.177E4,1.399E5,0.0169,1.9334,2.4704,,,2,1
746,2.317,2.1708,2.5513,175.05852,175.05725,175.05879,1.037E7,4.592E5,3.937E4,1.037E7,4,1,60,,,,,,,,,DETECTED,175.05852,175.05725,175.05879,2.317,2.1708,2.5513,1.037E7,4.592E5,3.937E4,1.037E7,0.0289,2.855,4.8509,4,-0.0085,3,1
751,2.317,2.2546,2.4086,291.01269,291.0108,291.01318,5.869E5,2.051E4,1.84E4,5.869E5,1,1,60,,,,,,,,,DETECTED,291.01269,291.0108,291.01318,2.317,2.2546,2.4086,5.869E5,2.051E4,1.84E4,5.869E5,0.0254,1.848,2.728,1,0.0071,2,1
753,2.317,2.2975,2.3812,466.02618,466.02405,466.02942,1.065E5,3.466E3,1.528E4,1.065E5,0,2,60,,,,,,,,,DETECTED,466.02618,466.02405,466.02942,2.317,2.2975,2.3812,1.065E5,3.466E3,1.528E4,1.065E5,0.0281,2.1458,5.5821,,,2,2
754,2.317,2.2975,2.3812,467.03514,467.03229,467.03552,3.591E6,7.816E4,7.707E4,3.591E6,1,1,60,,,,,,,,,DETECTED,467.03514,467.03229,467.03552,2.317,2.2975,2.3812,3.591E6,7.816E4,7.707E4,3.591E6,0.0183,1.8778,2.5584,1,0.0054,3,1
760,2.3276,2.29,2.4572,183.0266,183.02588,183.02682,5.49E5,2.248E4,1.946E4,5.49E5,1,1,60,,,,,,,,,DETECTED,183.0266,183.02588,183.02682,2.3276,2.29,2.4572,5.49E5,2.248E4,1.946E4,5.49E5,0.0304,2.4878,2.141,1,0.0056,8,1
761,2.3276,2.3049,2.3619,311.07518,311.0741,311.07599,8.005E4,3.448E3,3.401E4,8.005E4,0,1,144,,,,,,,,,DETECTED,311.07518,311.0741,311.07599,2.3276,2.3049,2.3619,8.005E4,3.448E3,3.401E4,8.005E4,0.0471,1.2604,1.5207,,,3,1
763,2.3276,2.2187,2.4455,473.12783,473.12479,473.1308,4.016E5,2.251E4,1.153E4,4.016E5,1,1,144,,,,,,,,,DETECTED,473.12783,473.12479,473.1308,2.3276,2.2187,2.4455,4.016E5,2.251E4,1.153E4,4.016E5,0.056,0.9488,0.861,1,0.0073,3,1
765,2.3383,2.317,2.4455,316.03097,316.02921,316.03204,7.596E5,1.696E4,9.404E3,7.596E5,1,1,112,,,,,,,,,DETECTED,316.03097,316.02921,316.03204,2.3383,2.317,2.4455,7.596E5,1.696E4,9.404E3,7.596E5,0.0169,1.5095,2.5197,1,0.0094,2,1
766,2.3383,2.2975,2.3689,483.07638,483.073,483.07812,1.074E5,2.88E3,1.201E4,1.074E5,0,1,112,,,,,,,,,DETECTED,483.07638,483.073,483.07812,2.3383,2.2975,2.3689,1.074E5,2.88E3,1.201E4,1.074E5,0.2422,0.8747,2.8092,,,2,1
769,2.3512,2.3276,2.3812,431.11654,431.11377,431.11841,1.214E5,2.369E3,2.391E4,1.214E5,0,1,,,,,,,,,,DETECTED,431.11654,431.11377,431.11841,2.3512,2.3276,2.3812,1.214E5,2.369E3,2.391E4,1.214E5,0.0168,1.1343,0.9049,,,2,1
770,2.3619,2.3276,2.4235,163.0368,163.03622,163.0369,1.048E6,3.219E4,1.912E4,1.048E6,1,1,1,,,,,,,,,DETECTED,163.0368,163.03622,163.0369,2.3619,2.3276,2.4235,1.048E6,3.219E4,1.912E4,1.048E6,0.0265,4.1097,2.3122,1,0.0093,3,1
771,2.3619,2.3276,2.4235,281.06498,281.0643,281.06525,5.028E6,1.43E5,8.25E4,5.028E6,1,1,1,,,,,,,,,DETECTED,281.06498,281.0643,281.06525,2.3619,2.3276,2.4235,5.028E6,1.43E5,8.25E4,5.028E6,0.0261,1.6412,1.4431,1,-0.0034,3,1
773,2.3619,2.317,2.6865,293.12296,293.12048,293.12347,1.325E7,3.923E5,9.553E3,1.325E7,2,1,1,,,,,,,,,DETECTED,293.12296,293.12048,293.12347,2.3619,2.317,2.6865,1.325E7,3.923E5,9.553E3,1.325E7,0.0216,2.3649,1.8662,2,-0.0051,4,1
779,2.3619,2.3383,2.4086,575.19708,575.19589,575.19836,8.559E5,1.666E4,1.31E4,8.559E5,1,1,,,,,,,,,,DETECTED,575.19708,575.19589,575.19836,2.3619,2.3383,2.4086,8.559E5,1.666E4,1.31E4,8.559E5,0.0195,0.9979,0.8069,1,0.011,3,1
781,2.3619,2.3383,2.3978,587.25028,587.24882,587.25446,4.15E5,7.698E3,9.89E3,4.15E5,0,1,,,,,,,,,,DETECTED,587.25028,587.24882,587.25446,2.3619,2.3383,2.3978,4.15E5,7.698E3,9.89E3,4.15E5,0.0227,1.5998,1.8532,,,3,1
784,2.3619,2.3383,2.4086,871.25056,871.24799,871.25195,1.498E5,3.819E3,1.198E4,1.498E5,0,1,,,,,,,,,,DETECTED,871.25056,871.24799,871.25195,2.3619,2.3383,2.4086,1.498E5,3.819E3,1.198E4,1.498E5,0.022,1.33,2.8461,,,3,1
786,2.3689,2.3512,2.4782,297.05936,297.05869,297.05984,7.684E5,4.715E4,1.77E5,7.684E5,1,1,18,,,,,,,,,DETECTED,297.05936,297.05869,297.05984,2.3689,2.3512,2.4782,7.684E5,4.715E4,1.77E5,7.684E5,0.049,3.5873,6.1746,1,0.0073,3,1
787,2.3689,2.3276,2.4572,325.09084,325.09055,325.09186,1.393E6,4.54E4,2.523E4,1.393E6,1,1,18,13,[M-H]-,2,326.09816,787;788,,,,DETECTED,325.09084,325.09055,325.09186,2.3689,2.3276,2.4572,1.393E6,4.54E4,2.523E4,1.393E6,0.0233,2.1477,2.5344,1,0.0056,3,1
788,2.3689,2.3276,2.4455,371.09641,371.09427,371.09778,2.565E5,1.201E4,2.228E4,2.565E5,0,1,18,13,[M+FA]-,2,326.09816,787;788,,,,DETECTED,371.09641,371.09427,371.09778,2.3689,2.3276,2.4455,2.565E5,1.201E4,2.228E4,2.565E5,0.0262,1.4259,1.6791,,,2,1
789,2.3689,2.3383,2.5405,385.07589,385.07553,385.07672,2.472E6,1.239E5,4.177E4,2.472E6,2,1,18,,,,,,,,,DETECTED,385.07589,385.07553,385.07672,2.3689,2.3383,2.5405,2.472E6,1.239E5,4.177E4,2.472E6,0.0885,2.8049,5.0498,2,-0.0137,3,1
