id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,charge,feature_group,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,datafile:202406251802_PMA_dbgi_003223_01_01.mzML:feature_state,datafile:202406251802_PMA_dbgi_003223_01_01.mzML:mz,datafile:202406251802_PMA_dbgi_003223_01_01.mzML:mz_range:min,datafile:202406251802_PMA_dbgi_003223_01_01.mzML:mz_range:max,datafile:202406251802_PMA_dbgi_003223_01_01.mzML:rt,datafile:202406251802_PMA_dbgi_003223_01_01.mzML:rt_range:min,datafile:202406251802_PMA_dbgi_003223_01_01.mzML:rt_range:max,datafile:202406251802_PMA_dbgi_003223_01_01.mzML:height,datafile:202406251802_PMA_dbgi_003223_01_01.mzML:area,datafile:202406251802_PMA_dbgi_003223_01_01.mzML:intensity_range:min,datafile:202406251802_PMA_dbgi_003223_01_01.mzML:intensity_range:max,datafile:202406251802_PMA_dbgi_003223_01_01.mzML:fwhm,datafile:202406251802_PMA_dbgi_003223_01_01.mzML:tailing_factor,datafile:202406251802_PMA_dbgi_003223_01_01.mzML:asymmetry_factor,datafile:202406251802_PMA_dbgi_003223_01_01.mzML:fragment_scans,datafile:202406251802_PMA_dbgi_003223_01_01.mzML:rt_ms2_apex_distance,datafile:202406251802_PMA_dbgi_003223_01_01.mzML:isotopes,datafile:202406251802_PMA_dbgi_003223_01_01.mzML:charge
579,2.0143,1.992,2.0654,499.1444,499.14178,499.14664,1.271E5,3.175E3,1.163E4,1.271E5,0,1,50,,,,,,,,,DETECTED,499.1444,499.14178,499.14664,2.0143,1.992,2.0654,1.271E5,3.175E3,1.163E4,1.271E5,0.0207,1.9671,2.0862,,,2,1
581,2.0218,1.972,2.0852,247.03295,247.03232,247.03358,1.763E5,8.778E3,2.187E4,1.763E5,0,1,50,,,,,,,,,DETECTED,247.03295,247.03232,247.03358,2.0218,1.972,2.0852,1.763E5,8.778E3,2.187E4,1.763E5,0.0286,1.1375,1.3979,,,2,1
582,2.0218,1.9978,2.1963,353.08621,353.08539,353.08652,1.945E6,1.696E5,1.63E5,1.945E6,3,1,50,,,,,,,,,DETECTED,353.08621,353.08539,353.08652,2.0218,1.9978,2.1963,1.945E6,1.696E5,1.63E5,1.945E6,0.0745,4.1403,6.9304,3,-0.0051,3,1
584,2.0218,1.9505,2.1214,391.02901,391.02621,391.03058,1.233E6,3.651E4,3.291E4,1.233E6,1,1,50,,,,,,,,,DETECTED,391.02901,391.02621,391.03058,2.0218,1.9505,2.1214,1.233E6,3.651E4,3.291E4,1.233E6,0.0244,1.1408,1.347,1,-0.0109,2,1
587,2.0218,1.992,2.0561,783.05708,783.05463,783.06091,1.407E5,3.83E3,1.331E4,1.407E5,0,1,50,,,,,,,,,DETECTED,783.05708,783.05463,783.06091,2.0218,1.992,2.0561,1.407E5,3.83E3,1.331E4,1.407E5,0.0236,1.1667,1.2561,,,3,1
590,2.0396,2.0053,2.109,285.0599,285.05838,285.0607,1.091E6,3.304E4,1.624E4,1.091E6,1,1,59,,,,,,,,,DETECTED,285.0599,285.05838,285.0607,2.0396,2.0053,2.109,1.091E6,3.304E4,1.624E4,1.091E6,0.0262,2.1025,2.262,1,0.0039,3,1
591,2.0396,1.992,2.096,341.08735,341.08539,341.08771,7.448E6,1.959E5,3.58E4,7.448E6,2,1,59,,,,,,,,,DETECTED,341.08735,341.08539,341.08771,2.0396,1.992,2.096,7.448E6,1.959E5,3.58E4,7.448E6,0.0225,2.1376,2.6755,2,-0.008,4,1
594,2.047,2.0143,2.109,315.0704,315.06921,315.07104,2.306E5,7.94E3,1.405E4,2.306E5,1,1,59,,,,,,,,,DETECTED,315.0704,315.06921,315.07104,2.047,2.0143,2.109,2.306E5,7.94E3,1.405E4,2.306E5,0.0275,1.4123,1.604,1,0.0056,2,1
596,2.047,1.992,2.096,342.08915,342.08615,342.09027,9.789E5,2.467E4,8.536E3,9.789E5,0,1,59,,,,,,,,,DETECTED,342.08915,342.08615,342.09027,2.047,1.992,2.096,9.789E5,2.467E4,8.536E3,9.789E5,0.0208,1.3727,1.2186,,,3,1
602,2.0561,2.0396,2.1214,475.03245,475.03116,475.03638,3.854E5,1.175E4,4.442E4,3.854E5,1,1,52,,,,,,,,,DETECTED,475.03245,475.03116,475.03638,2.0561,2.0396,2.1214,3.854E5,1.175E4,4.442E4,3.854E5,0.0234,2.4798,3.3966,1,0.0041,3,1
604,2.0654,2.0218,2.109,379.5412,379.53882,379.54242,8.118E4,2.644E3,9.309E3,8.118E4,0,1,52,,,,,,,,,DETECTED,379.5412,379.53882,379.54242,2.0654,2.0218,2.109,8.118E4,2.644E3,9.309E3,8.118E4,0.0258,0.9993,1.0285,,,3,1
605,2.0654,1.9613,2.1652,402.5431,402.54004,402.54675,1.637E5,7.422E3,1.049E4,1.637E5,0,1,52,,,,,,,,,DETECTED,402.5431,402.54004,402.54675,2.0654,1.9613,2.1652,1.637E5,7.422E3,1.049E4,1.637E5,0.0842,1.0087,0.5583,,,3,1
610,2.0852,2.0561,2.1872,143.0321,143.03185,143.03258,1.051E6,3.437E4,1.468E4,1.051E6,1,1,144,,,,,,,,,DETECTED,143.0321,143.03185,143.03258,2.0852,2.0561,2.1872,1.051E6,3.437E4,1.468E4,1.051E6,0.0273,2.5517,2.3226,1,-0.0035,3,1
613,2.0852,2.047,2.2269,345.08177,345.07867,345.08524,9.464E6,2.913E5,1.711E4,9.464E6,3,1,144,,,,,,,,,DETECTED,345.08177,345.07867,345.08524,2.0852,2.047,2.2269,9.464E6,2.913E5,1.711E4,9.464E6,0.0256,2.2913,2.9521,3,-0.0051,6,1
617,2.0852,2.047,2.109,529.1159,529.11432,529.11664,2.83E5,6.891E3,2.43E4,2.83E5,1,1,,,,,,,,,,DETECTED,529.1159,529.11432,529.11664,2.0852,2.047,2.109,2.83E5,6.891E3,2.43E4,2.83E5,0.0222,0.8767,0.8436,1,0.0057,3,1
620,2.0852,2.047,2.1214,577.13344,577.12988,577.13434,2.853E6,5.765E4,1.539E4,2.853E6,1,1,,,,,,,,,,DETECTED,577.13344,577.12988,577.13434,2.0852,2.047,2.1214,2.853E6,5.765E4,1.539E4,2.853E6,0.0171,1.1291,1.1843,1,-0.0068,4,1
624,2.096,2.0218,2.1725,515.1377,515.13562,515.14056,3.253E5,1.349E4,2.378E4,3.253E5,1,1,,,,,,,,,,DETECTED,515.1377,515.13562,515.14056,2.096,2.0218,2.1725,3.253E5,1.349E4,2.378E4,3.253E5,0.0974,2.4869,0.4669,1,0.0061,2,1
625,2.109,2.0852,2.2377,247.0331,247.03098,247.03363,9.434E5,3.176E4,1.088E4,9.434E5,1,1,44,,,,,,,,,DETECTED,247.0331,247.03098,247.03363,2.109,2.0852,2.2377,9.434E5,3.176E4,1.088E4,9.434E5,0.0265,2.962,3.8374,1,0.0073,2,1
626,2.109,2.035,2.3288,495.07789,495.07358,495.07858,1.172E7,3.947E5,2.357E4,1.172E7,2,1,44,,,,,,,,,DETECTED,495.07789,495.07358,495.07858,2.109,2.035,2.3288,1.172E7,3.947E5,2.357E4,1.172E7,0.0266,3.0387,3.6336,2,-0.0051,3,1
629,2.1214,2.0852,2.249,323.13313,323.13187,323.13434,1.931E6,4.407E4,9.905E3,1.931E6,1,1,137,,,,,,,,,DETECTED,323.13313,323.13187,323.13434,2.1214,2.0852,2.249,1.931E6,4.407E4,9.905E3,1.931E6,0.0169,2.5336,1.2668,1,0.0023,3,1
630,2.1214,2.096,2.1652,341.08654,341.08612,341.08673,1.304E6,4.065E4,1.475E5,1.304E6,1,1,137,,,,,,,,,DETECTED,341.08654,341.08612,341.08673,2.1214,2.096,2.1652,1.304E6,4.065E4,1.475E5,1.304E6,0.0257,1.3635,1.5367,1,0.0329,6,1
634,2.1214,2.047,2.1963,493.06241,493.05811,493.06561,1.16E6,3.965E4,9.384E3,1.16E6,1,1,44,,,,,,,,,DETECTED,493.06241,493.05811,493.06561,2.1214,2.047,2.1963,1.16E6,3.965E4,9.384E3,1.16E6,0.0614,1.5216,1.4176,1,-0.0068,2,1
637,2.1396,2.0561,2.2377,241.03285,241.03122,241.0331,5.762E5,1.95E4,8.743E3,5.762E5,1,2,75,,,,,,,,,DETECTED,241.03285,241.03122,241.0331,2.1396,2.0561,2.2377,5.762E5,1.95E4,8.743E3,5.762E5,0.0197,0.8386,0.7842,1,-0.0341,2,2
641,2.1396,2.109,2.1872,481.06213,481.05835,481.06555,8.454E4,2.291E3,1.261E4,8.454E4,0,1,75,,,,,,,,,DETECTED,481.06213,481.05835,481.06555,2.1396,2.109,2.1872,8.454E4,2.291E3,1.261E4,8.454E4,0.0212,1.2777,1.3491,,,2,1
642,2.1396,2.0728,2.249,483.07708,483.07498,483.07901,1.55E6,3.842E4,1.984E4,1.55E6,1,1,75,,,,,,,,,DETECTED,483.07708,483.07498,483.07901,2.1396,2.0728,2.249,1.55E6,3.842E4,1.984E4,1.55E6,0.0167,0.8764,0.658,1,-0.0051,3,1
644,2.1504,2.109,2.2269,315.07047,315.06891,315.07156,5.692E5,1.768E4,1.405E4,5.692E5,1,1,,,,,,,,,,DETECTED,315.07047,315.06891,315.07156,2.1504,2.109,2.2269,5.692E5,1.768E4,1.405E4,5.692E5,0.0286,1.7521,1.5926,1,-0.0035,4,1
646,2.1504,2.1288,2.1725,401.10619,401.10582,401.10648,2.015E5,3.692E3,3.338E4,2.015E5,0,1,,,,,,,,,,DETECTED,401.10619,401.10582,401.10648,2.1504,2.1288,2.1725,2.015E5,3.692E3,3.338E4,2.015E5,0.0176,1.0133,1.9021,,,3,1
648,2.1504,2.1288,2.1872,595.25581,595.25287,595.25867,2.557E5,4.348E3,1.483E4,2.557E5,0,1,,,,,,,,,,DETECTED,595.25581,595.25287,595.25867,2.1504,2.1288,2.1872,2.557E5,4.348E3,1.483E4,2.557E5,0.014,1.0227,1.6563,,,3,1
650,2.1578,2.1214,2.3001,577.13339,577.13007,577.13843,2.818E6,1.134E5,6.867E4,2.818E6,2,1,76,,,,,,,,,DETECTED,577.13339,577.13007,577.13843,2.1578,2.1214,2.3001,2.818E6,1.134E5,6.867E4,2.818E6,0.0308,1.6651,3.3934,2,-0.0125,4,1
651,2.1578,2.1214,2.2657,578.1342,578.13245,578.13531,6.904E5,2.9E4,4.07E4,6.904E5,0,1,76,,,,,,,,,DETECTED,578.1342,578.13245,578.13531,2.1578,2.1214,2.2657,6.904E5,2.9E4,4.07E4,6.904E5,0.0325,2.1797,1.3181,,,4,1
652,2.1652,2.1288,2.2377,357.08053,357.07861,357.08163,1.339E5,4.56E3,9.295E3,1.339E5,0,1,76,,,,,,,,,DETECTED,357.08053,357.07861,357.08163,2.1652,2.1288,2.2377,1.339E5,4.56E3,9.295E3,1.339E5,0.0284,1.6202,0.8549,,,4,1
656,2.1725,2.1504,2.2161,319.04466,319.04414,319.04529,5.926E4,1.328E3,7.785E3,5.926E4,0,1,34,,,,,,,,,DETECTED,319.04466,319.04414,319.04529,2.1725,2.1504,2.2161,5.926E4,1.328E3,7.785E3,5.926E4,0.0238,1.4865,3.9385,,,2,1
658,2.1725,2.1214,2.249,391.03012,391.02777,391.03128,7.094E5,2.618E4,3.291E4,7.094E5,1,1,34,,,,,,,,,DETECTED,391.03012,391.02777,391.03128,2.1725,2.1214,2.249,7.094E5,2.618E4,3.291E4,7.094E5,0.0266,1.2065,2.9741,1,0.0096,2,1
663,2.1725,2.1214,2.249,392.03802,392.03549,392.03845,1.701E7,5.222E5,1.573E5,1.701E7,2,1,34,,,,,,,,,DETECTED,392.03802,392.03549,392.03845,2.1725,2.1214,2.249,1.701E7,5.222E5,1.573E5,1.701E7,0.0236,2.0131,2.6796,2,-0.0107,3,1
667,2.1725,2.1396,2.249,403.02618,403.02252,403.02783,4.263E5,1.331E4,1.161E4,4.263E5,0,1,34,,,,,,,,,DETECTED,403.02618,403.02252,403.02783,2.1725,2.1396,2.249,4.263E5,1.331E4,1.161E4,4.263E5,0.0251,2.047,2.2807,,,2,1
670,2.1725,2.1214,2.249,441.49488,441.49326,441.49905,9.243E5,2.864E4,2.283E4,9.243E5,1,1,34,,,,,,,,,DETECTED,441.49488,441.49326,441.49905,2.1725,2.1214,2.249,9.243E5,2.864E4,2.283E4,9.243E5,0.0265,1.6007,2.1658,1,0.0062,6,1
672,2.1725,2.1578,2.2552,463.08612,463.08438,463.08679,7.461E5,2.102E4,5.295E4,7.461E5,1,1,,,,,,,,,,DETECTED,463.08612,463.08438,463.08679,2.1725,2.1578,2.2552,7.461E5,2.102E4,5.295E4,7.461E5,0.0288,3.1086,6.3686,1,0.0079,3,1
674,2.1725,2.1396,2.2053,745.24709,745.24072,745.24921,8.295E4,1.765E3,1.002E4,8.295E4,0,1,34,,,,,,,,,DETECTED,745.24709,745.24072,745.24921,2.1725,2.1396,2.2053,8.295E4,1.765E3,1.002E4,8.295E4,0.017,0.9993,0.8157,,,2,1
675,2.1725,2.1214,2.249,783.05723,783.05377,783.06421,1.631E5,4.88E3,8.359E3,1.631E5,0,1,34,,,,,,,,,DETECTED,783.05723,783.05377,783.06421,2.1725,2.1214,2.249,1.631E5,4.88E3,8.359E3,1.631E5,0.0208,1.9645,1.1478,,,2,1
676,2.1725,2.1504,2.1963,785.07911,785.07489,785.08026,2.816E6,5.557E4,3.926E5,2.816E6,1,1,,,,,,,,,,DETECTED,785.07911,785.07489,785.08026,2.1725,2.1504,2.1963,2.816E6,5.557E4,3.926E5,2.816E6,0.0204,1.0376,1.5576,1,0.0046,5,1
678,2.1725,2.1504,2.2377,787.07818,787.07465,787.08295,2.438E5,5.887E3,1.725E4,2.438E5,0,1,34,,,,,,,,,DETECTED,787.07818,787.07465,787.08295,2.1725,2.1504,2.2377,2.438E5,5.887E3,1.725E4,2.438E5,0.0211,1.9021,2.8481,,,5,1
680,2.1963,2.1652,2.2552,188.03199,188.0304,188.03238,1.79E5,7.535E3,2.072E4,1.79E5,0,1,,,,,,,,,,DETECTED,188.03199,188.0304,188.03238,2.1963,2.1652,2.2552,1.79E5,7.535E3,2.072E4,1.79E5,0.0356,1.4496,2.4479,,,2,1
681,2.2053,2.1725,2.2552,267.06163,267.06049,267.06232,1.004E5,4.649E3,3.688E4,1.004E5,0,1,45,,,,,,,,,DETECTED,267.06163,267.06049,267.06232,2.2053,2.1725,2.2552,1.004E5,4.649E3,3.688E4,1.004E5,0.0571,1.2586,1.5173,,,2,1
682,2.2053,2.1872,2.2552,327.10689,327.10583,327.10703,1.067E6,2.164E4,4.451E4,1.067E6,1,1,,,,,,,,,,DETECTED,327.10689,327.10583,327.10703,2.2053,2.1872,2.2552,1.067E6,2.164E4,4.451E4,1.067E6,0.0183,1.5787,2.7831,1,0.0073,3,1
683,2.2053,2.1725,2.249,451.2164,451.21399,451.21805,1.015E5,2.85E3,1.226E4,1.015E5,0,1,45,,,,,,,,,DETECTED,451.2164,451.21399,451.21805,2.2053,2.1725,2.249,1.015E5,2.85E3,1.226E4,1.015E5,0.0218,1.1652,1.0268,,,2,1
685,2.2161,2.1872,2.249,303.04831,303.04761,303.04905,1.06E5,2.671E3,9.321E3,1.06E5,0,1,103,,,,,,,,,DETECTED,303.04831,303.04761,303.04905,2.2161,2.1872,2.249,1.06E5,2.671E3,9.321E3,1.06E5,0.024,1.2322,1.731,,,2,1
686,2.2161,2.1652,2.2552,341.08653,341.08542,341.08688,4.337E6,1.436E5,1.475E5,4.337E6,1,1,103,,,,,,,,,DETECTED,341.08653,341.08542,341.08688,2.2161,2.1652,2.2552,4.337E6,1.436E5,1.475E5,4.337E6,0.0317,1.0258,1.8832,1,0.004,8,1
688,2.2161,2.1872,2.249,355.10142,355.10068,355.103,1.077E5,3.235E3,1.565E4,1.077E5,0,1,45,,,,,,,,,DETECTED,355.10142,355.10068,355.103,2.2161,2.1872,2.249,1.077E5,3.235E3,1.565E4,1.077E5,0.0258,1.0696,1.1391,,,2,1
689,2.2161,2.1963,2.2552,405.07727,405.07639,405.07864,9.346E4,2.718E3,3.596E4,9.346E4,0,1,,,,,,,,,,DETECTED,405.07727,405.07639,405.07864,2.2161,2.1963,2.2552,9.346E4,2.718E3,3.596E4,9.346E4,0.0218,1.4836,1.9673,,,3,1
691,2.2161,2.1872,2.249,465.1024,465.09918,465.10272,1.653E6,3.134E4,1.757E4,1.653E6,1,1,103,,,,,,,,,DETECTED,465.1024,465.09918,465.10272,2.2161,2.1872,2.249,1.653E6,3.134E4,1.757E4,1.653E6,0.0168,1.4934,2.0715,1,0.0056,3,1
692,2.2269,2.2053,2.2552,359.13305,359.13107,359.13339,7.02E5,1.475E4,5.626E4,7.02E5,1,1,,,,,,,,,,DETECTED,359.13305,359.13107,359.13339,2.2269,2.2053,2.2552,7.02E5,1.475E4,5.626E4,7.02E5,0.0266,1.769,2.157,1,0.0056,3,1
693,2.2269,2.1963,2.2657,445.13243,445.129,445.13336,2.652E5,7.514E3,1.044E4,2.652E5,1,1,,,,,,,,,,DETECTED,445.13243,445.129,445.13336,2.2269,2.1963,2.2657,2.652E5,7.514E3,1.044E4,2.652E5,0.0352,1.406,1.6143,1,0.0131,2,1
694,2.2377,2.2053,2.2657,299.07543,299.07388,299.07581,1.057E6,2.146E4,2.522E4,1.057E6,1,1,,,,,,,,,,DETECTED,299.07543,299.07388,299.07581,2.2377,2.2053,2.2657,1.057E6,2.146E4,2.522E4,1.057E6,0.019,1.1673,0.9281,1,-0.0035,3,1
697,2.249,2.2269,2.3478,289.03675,289.03558,289.03738,4.21E5,1.333E4,2.257E4,4.21E5,0,1,41,,,,,,,,,DETECTED,289.03675,289.03558,289.03738,2.249,2.2269,2.3478,4.21E5,1.333E4,2.257E4,4.21E5,0.0212,2.4874,5.5666,,,2,1
700,2.249,2.1872,2.3478,316.02969,316.02777,316.03195,7.306E5,1.877E4,9.284E3,7.306E5,1,1,41,,,,,,,,,DETECTED,316.02969,316.02777,316.03195,2.249,2.1872,2.3478,7.306E5,1.877E4,9.284E3,7.306E5,0.0178,1.6468,1.8677,1,-0.0057,2,1
701,2.249,2.2269,2.2765,325.0466,325.04608,325.04797,9.085E5,1.402E4,8.894E4,9.085E5,0,1,,,,,,,,,,DETECTED,325.0466,325.04608,325.04797,2.249,2.2269,2.2765,9.085E5,1.402E4,8.894E4,9.085E5,0.0124,0.9086,1.3531,,,3,1
702,2.249,2.2269,2.4103,335.07507,335.07401,335.07733,1.866E6,5.625E4,1.655E4,1.866E6,1,1,41,10,[M+FA]-,2,290.07734,702;711,,,,DETECTED,335.07507,335.07401,335.07733,2.249,2.2269,2.4103,1.866E6,5.625E4,1.655E4,1.866E6,0.0205,2.4356,4.1626,1,0.0101,2,1
703,2.249,2.1872,2.4692,337.09143,337.08929,337.09427,4.386E6,1.688E5,1.232E4,4.386E6,2,1,,,,,,,,,,DETECTED,337.09143,337.08929,337.09427,2.249,2.1872,2.4692,4.386E6,1.688E5,1.232E4,4.386E6,0.018,0.7847,0.3296,2,-0.0381,6,1
704,2.249,2.2269,2.4033,357.05648,357.0545,357.05902,1.291E6,3.45E4,1.991E4,1.291E6,1,1,41,,,,,,,,,DETECTED,357.05648,357.0545,357.05902,2.249,2.2269,2.4033,1.291E6,3.45E4,1.991E4,1.291E6,0.0148,2.6894,3.0998,1,-0.0023,3,1
706,2.249,2.2269,2.3478,433.99226,433.98932,433.9938,1.853E5,7.241E3,2.651E4,1.853E5,0,1,41,,,,,,,,,DETECTED,433.99226,433.98932,433.9938,2.249,2.2269,2.3478,1.853E5,7.241E3,2.651E4,1.853E5,0.0237,2.7309,4.3409,,,2,1
708,2.249,2.2053,2.3478,633.06492,633.06189,633.07166,7.16E5,1.885E4,1.243E4,7.16E5,0,1,41,,,,,,,,,DETECTED,633.06492,633.06189,633.07166,2.249,2.2053,2.3478,7.16E5,1.885E4,1.243E4,7.16E5,0.0205,1.6053,1.8642,,,2,1
709,2.2552,2.2053,2.391,191.0168,191.01653,191.017,9.061E5,8.409E4,1.674E5,9.061E5,2,,,,,,,,,,,DETECTED,191.0168,191.01653,191.017,2.2552,2.2053,2.391,9.061E5,8.409E4,1.674E5,9.061E5,0.1157,1.8626,2.7252,2,0.0283,,
710,2.2552,2.1725,2.4601,287.05506,287.05359,287.05582,9.549E5,4.18E4,1.009E4,9.549E5,1,1,41,,,,,,,,,DETECTED,287.05506,287.05359,287.05582,2.2552,2.1725,2.4601,9.549E5,4.18E4,1.009E4,9.549E5,0.0235,1.4399,1.5587,1,0.0489,2,1
711,2.2552,2.2053,2.5503,289.07054,289.06946,289.07098,6.536E7,2.07E6,1.255E4,6.536E7,4,1,41,10,[M-H]-,2,290.07734,702;711,,,,DETECTED,289.07054,289.06946,289.07098,2.2552,2.2053,2.5503,6.536E7,2.07E6,1.255E4,6.536E7,0.0212,2.2187,2.7055,4,0.0023,4,1
712,2.2552,2.2269,2.3478,289.09687,289.09537,289.09778,5.985E5,1.449E4,2.187E4,5.985E5,0,1,41,,,,,,,,,DETECTED,289.09687,289.09537,289.09778,2.2552,2.2269,2.3478,5.985E5,1.449E4,2.187E4,5.985E5,0.0189,1.9823,1.2552,,,2,1
713,2.2552,2.2269,2.3478,289.10382,289.10266,289.10455,5.373E5,1.435E4,2.663E4,5.373E5,0,1,41,,,,,,,,,DETECTED,289.10382,289.10266,289.10455,2.2552,2.2269,2.3478,5.373E5,1.435E4,2.663E4,5.373E5,0.0281,1.9265,2.5048,,,3,1
715,2.2552,2.2269,2.3785,407.0044,407.00247,407.00626,2.257E5,1.007E4,1.157E4,2.257E5,0,1,41,,,,,,,,,DETECTED,407.0044,407.00247,407.00626,2.2552,2.2269,2.3785,2.257E5,1.007E4,1.157E4,2.257E5,0.0302,2.4794,4.5944,,,2,1
716,2.2552,2.2377,2.4368,421.07161,421.07016,421.07294,9.879E5,5.794E4,1.863E4,9.879E5,1,1,0,,,,,,,,,DETECTED,421.07161,421.07016,421.07294,2.2552,2.2377,2.4368,9.879E5,5.794E4,1.863E4,9.879E5,0.0461,3.6916,5.3407,1,0.027,2,1
717,2.2552,2.2377,2.3074,641.14363,641.14166,641.14449,9.989E5,2.49E4,4.005E4,9.989E5,0,1,,,,,,,,,,DETECTED,641.14363,641.14166,641.14449,2.2552,2.2377,2.3074,9.989E5,2.49E4,4.005E4,9.989E5,0.0218,1.7365,1.9192,,,2,1
718,2.2552,2.2269,2.357,643.16059,643.15686,643.16467,3.074E6,6.572E4,1.612E4,3.074E6,1,1,41,,,,,,,,,DETECTED,643.16059,643.15686,643.16467,2.2552,2.2269,2.357,3.074E6,6.572E4,1.612E4,3.074E6,0.018,1.6149,2.3839,1,0.0084,3,1
719,2.2552,2.2377,2.3361,644.16171,644.15668,644.16479,9.43E5,1.986E4,9.981E3,9.43E5,0,1,,,,,,,,,,DETECTED,644.16171,644.15668,644.16479,2.2552,2.2377,2.3361,9.43E5,1.986E4,9.981E3,9.43E5,0.017,1.4776,1.7622,,,3,1
721,2.2552,2.1725,2.3288,865.18592,865.17938,865.19141,5.122E5,1.9E4,1.339E4,5.122E5,0,1,41,,,,,,,,,DETECTED,865.18592,865.17938,865.19141,2.2552,2.1725,2.3288,5.122E5,1.9E4,1.339E4,5.122E5,0.1591,0.9947,1.9568,,,3,1
722,2.2657,2.2269,2.391,191.05317,191.0529,191.05334,8.337E6,3.174E5,3.309E5,8.337E6,2,1,0,,,,,,,,,DETECTED,191.05317,191.0529,191.05334,2.2657,2.2269,2.391,8.337E6,3.174E5,3.309E5,8.337E6,0.0273,2.3411,2.7167,2,0.0023,3,1
723,2.2657,2.1963,2.5058,351.07173,351.069,351.07217,1.017E7,3.724E5,3.762E4,1.017E7,3,1,0,,,,,,,,,DETECTED,351.07173,351.069,351.07217,2.2657,2.1963,2.5058,1.017E7,3.724E5,3.762E4,1.017E7,0.0267,2.3105,6.014,3,-0.0039,2,1
724,2.2657,2.2377,2.4033,352.0752,352.07211,352.07605,1.292E6,4.99E4,2.637E4,1.292E6,1,1,0,,,,,,,,,DETECTED,352.0752,352.07211,352.07605,2.2657,2.2377,2.4033,1.292E6,4.99E4,2.637E4,1.292E6,0.0346,2.2628,3.4042,1,0.0148,2,1
727,2.2657,2.1963,2.535,353.08669,353.08551,353.08698,1.097E8,4.062E6,1.63E5,1.097E8,6,1,0,,,,,,,,,DETECTED,353.08669,353.08551,353.08698,2.2657,2.1963,2.535,1.097E8,4.062E6,1.63E5,1.097E8,0.0316,2.3565,4.4919,6,-0.0423,2,1
733,2.2657,2.2377,2.3661,451.06279,451.06184,451.06427,7.934E5,2.2E4,1.417E4,7.934E5,1,1,0,,,,,,,,,DETECTED,451.06279,451.06184,451.06427,2.2657,2.2377,2.3661,7.934E5,2.2E4,1.417E4,7.934E5,0.0238,2.9406,2.0993,1,0.0246,2,1
735,2.2657,2.2269,2.4033,453.01005,453.00534,453.01171,1.858E6,8.157E4,9.532E3,1.858E6,1,1,0,,,,,,,,,DETECTED,453.01005,453.00534,453.01171,2.2657,2.2269,2.4033,1.858E6,8.157E4,9.532E3,1.858E6,0.0438,2.2647,3.6584,1,0.0087,3,1
739,2.2657,2.249,2.357,705.16242,705.15674,705.16364,6.782E6,1.325E5,4.579E4,6.782E6,1,1,,,,,,,,,,DETECTED,705.16242,705.15674,705.16364,2.2657,2.249,2.357,6.782E6,1.325E5,4.579E4,6.782E6,0.0169,1.4007,1.3215,1,0.0053,2,1
740,2.2657,2.249,2.357,706.16312,706.1604,706.16534,2.149E6,4.405E4,1.588E4,2.149E6,1,1,,,,,,,,,,DETECTED,706.16312,706.1604,706.16534,2.2657,2.249,2.357,2.149E6,4.405E4,1.588E4,2.149E6,0.0182,1.4091,1.3282,1,0.007,2,1
741,2.2657,2.249,2.3074,707.18011,707.17432,707.18097,3.248E7,5.81E5,5.453E5,3.248E7,1,1,,,,,,,,,,DETECTED,707.18011,707.17432,707.18097,2.2657,2.249,2.3074,3.248E7,5.81E5,5.453E5,3.248E7,0.0157,1.1823,1.2536,1,-0.0052,5,1
745,2.2657,2.249,2.3074,723.1683,723.16486,723.17328,2.897E5,5.958E3,1.575E4,2.897E5,0,1,,,,,,,,,,DETECTED,723.1683,723.16486,723.17328,2.2657,2.249,2.3074,2.897E5,5.958E3,1.575E4,2.897E5,0.0194,1.6013,1.3034,,,2,1
747,2.2657,2.249,2.3001,760.08062,760.078,760.08392,2.058E5,4.553E3,2.375E4,2.058E5,0,1,,,,,,,,,,DETECTED,760.08062,760.078,760.08392,2.2657,2.249,2.3001,2.058E5,4.553E3,2.375E4,2.058E5,0.0226,1.5301,1.3584,,,2,1
748,2.2765,2.2377,2.391,353.05205,353.05139,353.05286,6.94E5,2.981E4,1.736E4,6.94E5,0,1,0,,,,,,,,,DETECTED,353.05205,353.05139,353.05286,2.2765,2.2377,2.391,6.94E5,2.981E4,1.736E4,6.94E5,0.0432,1.6084,1.3489,,,2,1
751,2.288,2.2377,2.391,691.17945,691.17676,691.18634,7.325E5,3.333E4,2.336E4,7.325E5,1,1,,,,,,,,,,DETECTED,691.17945,691.17676,691.18634,2.288,2.2377,2.391,7.325E5,3.333E4,2.336E4,7.325E5,0.0549,1.4971,1.9238,1,0.0073,6,1
752,2.3001,2.2765,2.3785,175.05851,175.05783,175.05865,6.191E6,2.147E5,2.02E5,6.191E6,2,1,,,,,,,,,,DETECTED,175.05851,175.05783,175.05865,2.3001,2.2765,2.3785,6.191E6,2.147E5,2.02E5,6.191E6,0.0283,1.9319,4.3371,2,-0.0064,4,1
