id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,charge,feature_group,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:feature_state,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:mz,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:mz_range:min,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:mz_range:max,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:rt,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:rt_range:min,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:rt_range:max,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:height,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:area,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:intensity_range:min,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:intensity_range:max,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:fwhm,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:tailing_factor,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:asymmetry_factor,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:fragment_scans,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:rt_ms2_apex_distance,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:isotopes,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:charge
200,0.6786,0.6193,0.8297,423.0226,423.01883,423.02545,2.799E5,2.841E4,1.712E4,2.799E5,1,1,51,,,,,,,,,DETECTED,423.0226,423.01883,423.02545,0.6786,0.6193,0.8297,2.799E5,2.841E4,1.712E4,2.799E5,0.1191,1.7423,2.0321,1,0.0073,2,1
201,0.6786,0.6297,0.7879,439.07329,439.07117,439.07639,4.374E5,3.511E4,4.878E4,4.374E5,1,,51,,,,,,,,,DETECTED,439.07329,439.07117,439.07639,0.6786,0.6297,0.7879,4.374E5,3.511E4,4.878E4,4.374E5,0.0641,1.6184,2.1391,1,-0.0192,,
207,0.7187,0.6193,0.9183,232.93694,232.93622,232.93835,5.191E5,8.957E4,9.072E4,5.191E5,3,1,51,,,,,,,,,DETECTED,232.93694,232.93622,232.93835,0.7187,0.6193,0.9183,5.191E5,8.957E4,9.072E4,5.191E5,0.171,1.5032,2.0745,3,-0.0346,2,1
210,0.7187,0.6953,0.7978,460.99052,460.98788,460.99231,3.229E5,2.044E4,1.501E5,3.229E5,1,,51,,,,,,,,,DETECTED,460.99052,460.98788,460.99231,0.7187,0.6953,0.7978,3.229E5,2.044E4,1.501E5,3.229E5,0.0958,2.184,3.368,1,0.0118,,
211,0.7266,0.6193,0.955,289.01646,289.01605,289.0173,3.704E6,4.486E5,1.069E5,3.704E6,5,1,51,,,,,,,,,DETECTED,289.01646,289.01605,289.0173,0.7266,0.6193,0.955,3.704E6,4.486E5,1.069E5,3.704E6,0.1132,1.256,1.1652,5,-0.0817,3,1
213,0.7266,0.6081,1.0081,319.94606,319.94452,319.9476,2.832E6,3.488E5,3.576E4,2.832E6,4,1,51,,,,,,,,,DETECTED,319.94606,319.94452,319.9476,0.7266,0.6081,1.0081,2.832E6,3.488E5,3.576E4,2.832E6,0.1245,1.2461,1.1614,4,-0.0783,5,1
215,0.7266,0.6953,0.8556,491.92184,491.9191,491.92563,2.543E5,1.894E4,1.207E4,2.543E5,0,1,51,,,,,,,,,DETECTED,491.92184,491.9191,491.92563,0.7266,0.6953,0.8556,2.543E5,1.894E4,1.207E4,2.543E5,0.0656,2.3994,3.1466,,,2,1
216,0.7533,0.6193,0.9109,331.94662,331.94574,331.94836,1.509E6,1.882E5,1.242E4,1.509E6,3,1,51,,,,,,,,,DETECTED,331.94662,331.94574,331.94836,0.7533,0.6193,0.9109,1.509E6,1.882E5,1.242E4,1.509E6,0.1053,0.8813,0.716,3,-0.0955,4,1
217,0.7797,0.6297,1.0307,145.01104,145.01065,145.01151,7.167E5,1.292E5,4.578E4,7.167E5,3,1,51,,,,,,,,,DETECTED,145.01104,145.01065,145.01151,0.7797,0.6297,1.0307,7.167E5,1.292E5,4.578E4,7.167E5,0.1774,1.3208,1.3269,3,-0.1126,2,1
220,0.7978,0.6953,1.2599,187.93826,187.9373,187.93874,2.234E5,8.958E4,5.934E4,2.234E5,1,,66,,,,,,,,,DETECTED,187.93826,187.9373,187.93874,0.7978,0.6953,1.2599,2.234E5,8.958E4,5.934E4,2.234E5,0.4363,2.7523,4.5047,1,0.2648,,
224,0.8207,0.6726,0.9607,216.96444,216.96313,216.96477,4.752E5,7.805E4,9.379E4,4.752E5,4,1,,,,,,,,,,DETECTED,216.96444,216.96313,216.96477,0.8207,0.6726,0.9607,4.752E5,7.805E4,9.379E4,4.752E5,0.1757,0.9729,0.9457,4,-0.058,2,1
225,0.8207,0.7092,1.2599,231.9291,231.92796,231.92967,3.945E5,1.651E5,1.526E5,3.945E5,9,1,66,,,,,,,,,DETECTED,231.9291,231.92796,231.92967,0.8207,0.7092,1.2599,3.945E5,1.651E5,1.526E5,3.945E5,0.4965,2.4701,3.9401,9,-0.0564,5,1
227,0.8297,0.5829,1.2467,191.01682,191.0162,191.01788,4.329E5,1.171E5,3.153E4,4.329E5,4,1,,,,,,,,,,DETECTED,191.01682,191.0162,191.01788,0.8297,0.5829,1.2467,4.329E5,1.171E5,3.153E4,4.329E5,0.405,1.33,1.7107,4,-0.1288,2,1
230,0.8556,0.7797,1.1819,215.93468,215.93388,215.93552,1.338E5,2.303E4,1.001E4,1.338E5,0,1,4,,,,,,,,,DETECTED,215.93468,215.93388,215.93552,0.8556,0.7797,1.1819,1.338E5,2.303E4,1.001E4,1.338E5,0.1128,2.5462,3.997,,,2,1
232,0.8737,0.6953,1.0307,173.00584,173.00516,173.0063,3.081E5,5.813E4,4.815E4,3.081E5,2,,4,,,,,,,,,DETECTED,173.00584,173.00516,173.0063,0.8737,0.6953,1.0307,3.081E5,5.813E4,4.815E4,3.081E5,0.147,0.9398,0.8797,2,-0.029,,
233,0.8811,0.7407,1.2198,142.99557,142.99503,142.99588,3.35E5,6.74E4,2.922E4,3.35E5,3,1,4,,,,,,,,,DETECTED,142.99557,142.99503,142.99588,0.8811,0.7407,1.2198,3.35E5,6.74E4,2.922E4,3.35E5,0.1704,2.13,2.1787,3,-0.0707,2,1
235,0.8811,0.8297,0.9904,295.06522,295.06403,295.06668,8.371E4,7.548E3,1.314E4,8.371E4,0,1,15,,,,,,,,,DETECTED,295.06522,295.06403,295.06668,0.8811,0.8297,0.9904,8.371E4,7.548E3,1.314E4,8.371E4,0.0899,1.5609,1.9987,,,2,1
239,0.896,0.7978,1.0849,243.05986,243.05832,243.06084,2.129E5,2.544E4,1.095E4,2.129E5,1,1,15,,,,,,,,,DETECTED,243.05986,243.05832,243.06084,0.896,0.7978,1.0849,2.129E5,2.544E4,1.095E4,2.129E5,0.1074,1.5045,1.5118,1,0.0114,2,1
243,0.9274,0.7797,1.1624,179.05308,179.05234,179.05334,6.419E5,1.87E5,2.903E5,6.419E5,7,1,28,4,[M-H]-,3,180.06095,243;244;245,,,,DETECTED,179.05308,179.05234,179.05334,0.9274,0.7797,1.1624,6.419E5,1.87E5,2.903E5,6.419E5,0.3357,1.296,1.5921,7,-0.1355,2,1
244,0.9274,0.7733,1.1177,225.05941,225.05804,225.05992,2.355E5,6.11E4,1.119E5,2.355E5,1,1,28,4,[M+FA]-,3,180.06095,243;244,,,,DETECTED,225.05941,225.05804,225.05992,0.9274,0.7733,1.1177,2.355E5,6.11E4,1.119E5,2.355E5,0.313,1.1175,1.2349,1,0.0077,2,1
245,0.9385,0.7533,1.195,215.0307,215.03009,215.03143,3.59E5,9.152E4,3.706E4,3.59E5,4,1,28,4,[M+Cl]-,3,180.06095,243;245,,,,DETECTED,215.0307,215.03009,215.03143,0.9385,0.7533,1.195,3.59E5,9.152E4,3.706E4,3.59E5,0.248,1.1922,1.4458,4,-0.046,3,1
247,0.9949,0.896,1.2963,147.02702,147.02638,147.02725,1.14E6,1.359E5,2.75E4,1.14E6,3,1,,,,,,,,,,DETECTED,147.02702,147.02638,147.02725,0.9949,0.896,1.2963,1.14E6,1.359E5,2.75E4,1.14E6,0.1137,1.5798,1.7885,3,-0.0508,3,1
248,1.0513,0.7533,1.2798,238.95503,238.95381,238.95549,1.655E5,6.705E4,3.325E4,1.655E5,0,1,,,,,,,,,,DETECTED,238.95503,238.95381,238.95549,1.0513,0.7533,1.2798,1.655E5,6.705E4,3.325E4,1.655E5,0.5056,0.8833,0.7667,,,2,1
249,1.0513,0.9476,1.1819,302.06492,302.06339,302.06583,8.592E4,1.092E4,1.055E4,8.592E4,0,1,45,5,[M+Cl]-,2,267.09559,251;249,,,,DETECTED,302.06492,302.06339,302.06583,1.0513,0.9476,1.1819,8.592E4,1.092E4,1.055E4,8.592E4,0.1362,1.13,1.3465,,,2,1
251,1.057,0.9385,1.366,312.09386,312.09265,312.09555,5.552E5,8.285E4,2.34E4,5.552E5,3,1,45,5,[M+FA]-,2,267.09559,251;249,,,,DETECTED,312.09386,312.09265,312.09555,1.057,0.9385,1.366,5.552E5,8.285E4,2.34E4,5.552E5,0.1464,1.7708,1.7071,3,-0.0701,2,1
253,1.1057,0.7797,1.2083,161.04226,161.04117,161.04263,2.016E5,4.977E4,6.947E4,2.016E5,0,1,,,,,,,,,,DETECTED,161.04226,161.04117,161.04263,1.1057,0.7797,1.2083,2.016E5,4.977E4,6.947E4,2.016E5,0.2753,0.6574,0.3147,,,4,1
256,1.2243,0.8049,1.3767,158.97569,158.97505,158.97592,1.312E6,3.121E5,1.507E5,1.312E6,10,1,8,,,,,,,,,DETECTED,158.97569,158.97505,158.97592,1.2243,0.8049,1.3767,1.312E6,3.121E5,1.507E5,1.312E6,0.1885,0.6817,0.3514,10,-0.3891,3,1
264,1.2752,0.7797,1.4129,128.95654,128.95618,128.95708,5.359E5,1.261E5,2.54E4,5.359E5,0,1,8,,,,,,,,,DETECTED,128.95654,128.95618,128.95708,1.2752,0.7797,1.4129,5.359E5,1.261E5,2.54E4,5.359E5,0.1834,0.6415,0.2969,,,3,1
267,1.2752,0.7978,1.5634,174.95382,174.9528,174.95406,5.763E6,2.241E6,6.372E5,5.763E6,13,1,8,,,,,,,,,DETECTED,174.95382,174.9528,174.95406,1.2752,0.7978,1.5634,5.763E6,2.241E6,6.372E5,5.763E6,0.3453,0.8018,0.5963,13,-0.4321,5,1
272,1.3054,0.7797,1.4405,277.97093,277.97012,277.97189,2.375E5,8.764E4,2.982E4,2.375E5,1,1,3,,,,,,,,,DETECTED,277.97093,277.97012,277.97189,1.3054,0.7797,1.4405,2.375E5,8.764E4,2.982E4,2.375E5,0.25,0.6286,0.2593,1,0.0072,3,1
273,1.3054,1.1579,1.4055,471.07341,471.07071,471.07739,2.198E5,2.89E4,2.858E4,2.198E5,0,1,3,,,,,,,,,DETECTED,471.07341,471.07071,471.07739,1.3054,1.1579,1.4055,2.198E5,2.89E4,2.858E4,2.198E5,0.1304,0.8395,0.7822,,,3,1
275,1.3161,1.1624,1.4405,179.05377,179.05283,179.054,2.527E6,3.931E5,3.352E5,2.527E6,5,1,3,6,[M-H]-,2,180.06117,275;276,,,,DETECTED,179.05377,179.05283,179.054,1.3161,1.1624,1.4405,2.527E6,3.931E5,3.352E5,2.527E6,0.1673,0.9049,0.5266,5,-0.1055,3,1
276,1.3161,1.1177,1.4405,225.05951,225.05898,225.0598,7.36E5,1.25E5,1.254E5,7.36E5,3,1,3,6,[M+FA]-,2,180.06117,275;276,,,,DETECTED,225.05951,225.05898,225.0598,1.3161,1.1177,1.4405,7.36E5,1.25E5,1.254E5,7.36E5,0.1532,0.8136,0.7842,3,-0.0324,3,1
281,1.3367,0.7797,1.4129,143.03207,143.03075,143.03241,3.507E5,7.897E4,5.434E4,3.507E5,2,1,3,,,,,,,,,DETECTED,143.03207,143.03075,143.03241,1.3367,0.7797,1.4129,3.507E5,7.897E4,5.434E4,3.507E5,0.1414,0.5684,0.3324,2,-0.0439,3,1
282,1.3858,1.3161,1.466,147.06312,147.06281,147.06354,1.769E5,1.136E4,9.584E3,1.769E5,0,1,,,,,,,,,,DETECTED,147.06312,147.06281,147.06354,1.3858,1.3161,1.466,1.769E5,1.136E4,9.584E3,1.769E5,0.0575,1.1436,1.2142,,,3,1
287,1.3981,1.2008,1.466,377.08383,377.08133,377.08688,1.395E5,2.002E4,1.144E4,1.395E5,0,1,48,,,,,,,,,DETECTED,377.08383,377.08133,377.08688,1.3981,1.2008,1.466,1.395E5,2.002E4,1.144E4,1.395E5,0.1562,0.6774,0.3532,,,3,1
289,1.4129,1.2599,1.475,475.12878,475.12589,475.13089,6.524E4,8.17E3,1.081E4,6.524E4,0,1,48,,,,,,,,,DETECTED,475.12878,475.12589,475.13089,1.4129,1.2599,1.475,6.524E4,8.17E3,1.081E4,6.524E4,0.1506,0.7029,0.3855,,,2,1
295,1.4331,0.9739,1.5219,200.9865,200.98621,200.98672,3.128E5,6.969E4,4.424E4,3.128E5,1,1,48,,,,,,,,,DETECTED,200.9865,200.98621,200.98672,1.4331,0.9739,1.5219,3.128E5,6.969E4,4.424E4,3.128E5,0.1924,0.5967,0.2822,1,-0.0385,3,1
296,1.4331,0.9607,1.9089,216.96451,216.96368,216.96501,9.97E5,2.96E5,6.479E4,9.97E5,9,1,48,,,,,,,,,DETECTED,216.96451,216.96368,216.96501,1.4331,0.9607,1.9089,9.97E5,2.96E5,6.479E4,9.97E5,0.1162,0.9969,1.1304,9,-0.2547,2,1
297,1.4331,1.0661,1.6724,300.92678,300.92542,300.92828,2.684E5,7.307E4,4.71E4,2.684E5,0,1,48,,,,,,,,,DETECTED,300.92678,300.92542,300.92828,1.4331,1.0661,1.6724,2.684E5,7.307E4,4.71E4,2.684E5,0.3205,0.826,1.6979,,,3,1
305,1.5005,1.2198,1.6181,142.99564,142.99516,142.99602,3.291E5,6.766E4,2.922E4,3.291E5,3,1,43,,,,,,,,,DETECTED,142.99564,142.99516,142.99602,1.5005,1.2198,1.6181,3.291E5,6.766E4,2.922E4,3.291E5,0.2076,0.7084,0.4886,3,-0.1092,2,1
308,1.5005,1.4405,1.6535,179.0537,179.05289,179.05411,2.521E6,2.622E5,4.586E5,2.521E6,3,1,43,8,[M-H]-,3,180.06127,309;308,,,,DETECTED,179.0537,179.05289,179.05411,1.5005,1.4405,1.6535,2.521E6,2.622E5,4.586E5,2.521E6,0.0792,1.7749,2.2176,3,-0.0085,3,1
309,1.5005,1.4405,1.6535,225.05956,225.05908,225.05977,7.623E5,8.309E4,1.602E5,7.623E5,3,1,43,8,[M+FA]-,3,180.06127,309;321;308,,,,DETECTED,225.05956,225.05908,225.05977,1.5005,1.4405,1.6535,7.623E5,8.309E4,1.602E5,7.623E5,0.2046,1.7749,2.5499,3,-0.029,2,1
310,1.5005,1.1177,1.9089,254.92939,254.92816,254.93091,4.294E5,1.266E5,8.962E3,4.294E5,4,1,43,,,,,,,,,DETECTED,254.92939,254.92816,254.93091,1.5005,1.1177,1.9089,4.294E5,1.266E5,8.962E3,4.294E5,0.2888,0.923,0.6576,4,-0.1896,2,1
314,1.5005,1.1893,1.7509,341.10738,341.10614,341.10855,4.728E5,1.214E5,6.782E4,4.728E5,5,1,43,7,[M-H]-,2,342.11476,316;314,,,,DETECTED,341.10738,341.10614,341.10855,1.5005,1.1893,1.7509,4.728E5,1.214E5,6.782E4,4.728E5,0.135,0.9022,0.7264,5,-0.2093,2,1
316,1.5005,1.1893,1.7509,387.11307,387.11197,387.11377,2.267E6,5.133E5,2.526E5,2.267E6,8,1,43,7,[M+FA]-,2,342.11476,316;314,,,,DETECTED,387.11307,387.11197,387.11377,1.5005,1.1893,1.7509,2.267E6,5.133E5,2.526E5,2.267E6,0.0907,0.9022,0.757,8,-0.2441,3,1
321,1.5129,1.195,1.6032,215.03089,215.03026,215.03114,1.461E6,2.587E5,1.007E5,1.461E6,6,1,43,8,[M+Cl]-,3,180.06127,309;321,,,,DETECTED,215.03089,215.03026,215.03114,1.5129,1.195,1.6032,1.461E6,2.587E5,1.007E5,1.461E6,0.0587,0.6367,0.3112,6,-0.2412,4,1
322,1.5129,1.1893,1.6181,217.02759,217.02681,217.02818,3.407E5,6.539E4,2.534E4,3.407E5,2,1,43,,,,,,,,,DETECTED,217.02759,217.02681,217.02818,1.5129,1.1893,1.6181,3.407E5,6.539E4,2.534E4,3.407E5,0.0537,0.6653,0.2239,2,-0.1199,4,1
323,1.5219,1.466,1.556,377.08383,377.08301,377.08542,1.695E5,1.042E4,7.293E4,1.695E5,0,1,43,,,,,,,,,DETECTED,377.08383,377.08301,377.08542,1.5219,1.466,1.556,1.695E5,1.042E4,7.293E4,1.695E5,0.0586,0.805,0.6101,,,3,1
324,1.5292,1.2083,1.8103,161.04225,161.0419,161.04251,3.179E5,1.133E5,6.448E4,3.179E5,4,1,,,,,,,,,,DETECTED,161.04225,161.0419,161.04251,1.5292,1.2083,1.8103,3.179E5,1.133E5,6.448E4,3.179E5,0.3971,0.9379,0.8759,4,-0.2273,4,1
331,1.556,1.2524,2.2001,133.01183,133.01147,133.01207,3.123E7,9.056E6,1.694E6,3.123E7,17,1,52,,,,,,,,,DETECTED,133.01183,133.01147,133.01207,1.556,1.2524,2.2001,3.123E7,9.056E6,1.694E6,3.123E7,0.1566,1.5757,1.2266,17,-0.2575,5,1
334,1.556,1.2318,1.9089,304.99048,304.98767,304.9917,1.394E6,2.471E5,9.582E3,1.394E6,6,1,52,,,,,,,,,DETECTED,304.99048,304.98767,304.9917,1.556,1.2318,1.9089,1.394E6,2.471E5,9.582E3,1.394E6,0.1393,0.8108,0.5293,6,-0.2137,3,1
337,1.556,1.475,1.7106,475.12822,475.12442,475.13223,1.281E5,1.271E4,1.23E4,1.281E5,0,1,52,,,,,,,,,DETECTED,475.12822,475.12442,475.13223,1.556,1.475,1.7106,1.281E5,1.271E4,1.23E4,1.281E5,0.0819,1.5324,1.5869,,,2,1
340,1.5706,1.2599,2.1784,134.01435,134.01393,134.01466,1.183E6,2.905E5,4.407E4,1.183E6,7,1,52,,,,,,,,,DETECTED,134.01435,134.01393,134.01466,1.5706,1.2599,2.1784,1.183E6,2.905E5,4.407E4,1.183E6,0.2114,1.3572,1.1481,7,-0.2373,6,1
344,1.5706,1.2677,2.0382,319.94607,319.94305,319.94751,2.671E5,5.604E4,8.718E3,2.671E5,1,1,52,,,,,,,,,DETECTED,319.94607,319.94305,319.94751,1.5706,1.2677,2.0382,2.671E5,5.604E4,8.718E3,2.671E5,0.1225,1.1578,1.1478,1,0.0056,3,1
346,1.5813,1.4824,1.9238,289.01627,289.01486,289.017,5.449E5,6.409E4,2.164E4,5.449E5,2,1,52,,,,,,,,,DETECTED,289.01627,289.01486,289.017,1.5813,1.4824,1.9238,5.449E5,6.409E4,2.164E4,5.449E5,0.0724,2.1016,1.8745,2,-0.0358,2,1
348,1.5813,1.5219,1.6667,331.94669,331.94479,331.94797,3.73E5,2.091E4,1.17E4,3.73E5,1,1,52,,,,,,,,,DETECTED,331.94669,331.94479,331.94797,1.5813,1.5219,1.6667,3.73E5,2.091E4,1.17E4,3.73E5,0.0545,1.1947,1.0632,1,-0.014,3,1
352,1.6255,1.2798,1.9089,187.93826,187.93784,187.93858,2.72E5,9.735E4,6.754E4,2.72E5,2,1,,,,,,,,,,DETECTED,187.93826,187.93784,187.93858,1.6255,1.2798,1.9089,2.72E5,9.735E4,6.754E4,2.72E5,0.4574,0.9098,0.8195,2,-0.0477,2,1
357,1.6667,1.6032,1.9089,215.03055,215.0302,215.03094,3.149E5,5.854E4,7.006E4,3.149E5,2,1,,,,,,,,,,DETECTED,215.03055,215.0302,215.03094,1.6667,1.6032,1.9089,3.149E5,5.854E4,7.006E4,3.149E5,0.2187,2.4079,3.8158,2,-0.0166,3,1
359,1.6934,1.6724,1.7394,329.08614,329.08313,329.08786,1.072E5,2.863E3,9.874E3,1.072E5,0,1,,,,,,,,,,DETECTED,329.08614,329.08313,329.08786,1.6934,1.6724,1.7394,1.072E5,2.863E3,9.874E3,1.072E5,0.0225,1.2222,1.8972,,,2,1
360,1.7839,1.7724,1.8029,808.19566,808.19476,808.19708,5.516E4,8.329E2,2.04E4,5.516E4,0,1,,,,,,,,,,DETECTED,808.19566,808.19476,808.19708,1.7839,1.7724,1.8029,5.516E4,8.329E2,2.04E4,5.516E4,0.013,1.3254,1.6509,,,4,1
361,1.7972,1.7621,1.871,299.07564,299.0744,299.07614,3.275E5,1.117E4,8.781E3,3.275E5,0,1,,,,,,,,,,DETECTED,299.07564,299.0744,299.07614,1.7972,1.7621,1.871,3.275E5,1.117E4,8.781E3,3.275E5,0.0285,1.4261,1.6057,,,2,1
363,1.887,1.8251,1.9296,309.11738,309.11639,309.11981,1.134E5,4.055E3,8.863E3,1.134E5,0,1,,,,,,,,,,DETECTED,309.11738,309.11639,309.11981,1.887,1.8251,1.9296,1.134E5,4.055E3,8.863E3,1.134E5,0.0422,0.8345,0.6067,,,2,1
364,1.8928,1.8756,1.9535,311.13326,311.13266,311.13495,1.154E5,3.172E3,9.023E3,1.154E5,0,1,17,,,,,,,,,DETECTED,311.13326,311.13266,311.13495,1.8928,1.8756,1.9535,1.154E5,3.172E3,9.023E3,1.154E5,0.0214,2.0658,3.9882,,,2,1
365,1.8928,1.871,1.9444,386.14354,386.14038,386.14395,2.072E5,5.08E3,8.933E3,2.072E5,0,1,17,,,,,,,,,DETECTED,386.14354,386.14038,386.14395,1.8928,1.871,1.9444,2.072E5,5.08E3,8.933E3,2.072E5,0.0226,1.5624,1.9777,,,2,1
366,1.9163,1.8756,2.0869,503.13964,503.13571,503.14432,4.488E6,1.008E5,1.192E4,4.488E6,2,1,41,,,,,,,,,DETECTED,503.13964,503.13571,503.14432,1.9163,1.8756,2.0869,4.488E6,1.008E5,1.192E4,4.488E6,0.0174,1.5291,1.3287,2,-0.0035,4,1
369,1.9163,1.8986,1.9387,539.11295,539.10913,539.11536,6.331E4,1.086E3,1.422E4,6.331E4,0,1,41,,,,,,,,,DETECTED,539.11295,539.10913,539.11536,1.9163,1.8986,1.9387,6.331E4,1.086E3,1.422E4,6.331E4,0.0153,1.1306,1.2611,,,3,1
375,1.9387,1.9043,2.0263,175.05775,175.05743,175.05789,3.439E5,1.35E4,1.07E4,3.439E5,1,1,,,,,,,,,,DETECTED,175.05775,175.05743,175.05789,1.9387,1.9043,2.0263,3.439E5,1.35E4,1.07E4,3.439E5,0.0392,1.8391,1.7371,1,-0.0035,4,1
377,1.9444,1.9163,2.0263,189.07364,189.07321,189.0743,2.207E5,6.629E3,8.479E3,2.207E5,1,1,67,,,,,,,,,DETECTED,189.07364,189.07321,189.0743,1.9444,1.9163,2.0263,2.207E5,6.629E3,8.479E3,2.207E5,0.0247,2.2303,3.2215,1,0.0056,2,1
378,1.9444,1.9238,1.9903,293.12247,293.12155,293.12402,7.771E4,2.224E3,7.402E3,7.771E4,0,1,67,,,,,,,,,DETECTED,293.12247,293.12155,293.12402,1.9444,1.9238,1.9903,7.771E4,2.224E3,7.402E3,7.771E4,0.0258,1.6275,1.9141,,,2,1
379,2.0143,1.9845,2.0926,203.07993,203.07932,203.08017,1.972E5,6.774E3,7.794E3,1.972E5,0,1,,,,,,,,,,DETECTED,203.07993,203.07932,203.08017,2.0143,1.9845,2.0926,1.972E5,6.774E3,7.794E3,1.972E5,0.0277,2.5559,2.0213,,,2,1
381,2.0337,1.9788,2.0869,341.08626,341.08514,341.08676,3.506E6,9.226E4,1.073E4,3.506E6,1,1,,,,,,,,,,DETECTED,341.08626,341.08514,341.08676,2.0337,1.9788,2.0869,3.506E6,9.226E4,1.073E4,3.506E6,0.0229,0.5392,1.3839,1,-0.0109,4,1
384,2.0514,2.0263,2.1708,175.05775,175.05727,175.05809,1.578E5,7.001E3,1.334E4,1.578E5,0,1,,,,,,,,,,DETECTED,175.05775,175.05727,175.05809,2.0514,2.0263,2.1708,1.578E5,7.001E3,1.334E4,1.578E5,0.0306,2.8719,4.7246,,,4,1
385,2.0766,2.0263,2.1232,339.0703,339.0675,339.07294,8.717E4,2.804E3,9.016E3,8.717E4,0,1,,,,,,,,,,DETECTED,339.0703,339.0675,339.07294,2.0766,2.0263,2.1232,8.717E4,2.804E3,9.016E3,8.717E4,0.0222,0.9633,1.2856,,,2,1
386,2.0812,2.0606,2.113,343.10176,343.10007,343.10272,9.268E4,2.367E3,1.935E4,9.268E4,0,1,38,,,,,,,,,DETECTED,343.10176,343.10007,343.10272,2.0812,2.0606,2.113,9.268E4,2.367E3,1.935E4,9.268E4,0.024,1.2727,1.5453,,,2,1
387,2.0812,2.0606,2.1409,345.11714,345.11606,345.11826,1.136E5,2.708E3,7.117E3,1.136E5,0,1,38,,,,,,,,,DETECTED,345.11714,345.11606,345.11826,2.0812,2.0606,2.1409,1.136E5,2.708E3,7.117E3,1.136E5,0.0196,1.5833,2.2581,,,2,1
389,2.113,2.0869,2.1633,341.08581,341.08542,341.08685,3.162E5,1.382E4,5.442E4,3.162E5,1,1,,,,,,,,,,DETECTED,341.08581,341.08542,341.08685,2.113,2.0869,2.1633,3.162E5,1.382E4,5.442E4,3.162E5,0.0417,1.4666,1.9332,1,-0.0035,2,1
390,2.1558,2.1409,2.2047,474.10743,474.10248,474.11011,2.904E5,6.498E3,9.264E3,2.904E5,1,,11,,,,,,,,,DETECTED,474.10743,474.10248,474.11011,2.1558,2.1409,2.2047,2.904E5,6.498E3,9.264E3,2.904E5,0.0188,2.7156,4.049,1,0.0041,,
392,2.1558,2.1352,2.2162,475.14527,475.14319,475.14874,1.341E5,3.013E3,7.955E3,1.341E5,0,1,11,,,,,,,,,DETECTED,475.14527,475.14319,475.14874,2.1558,2.1352,2.2162,1.341E5,3.013E3,7.955E3,1.341E5,0.0165,2.0563,2.662,,,3,1
393,2.1558,2.1409,2.2104,949.21469,949.20825,949.21857,2.621E5,5.78E3,8.571E3,2.621E5,0,1,11,,,,,,,,,DETECTED,949.21469,949.20825,949.21857,2.1558,2.1409,2.2104,2.621E5,5.78E3,8.571E3,2.621E5,0.0185,2.0153,4.2141,,,4,1
395,2.1633,2.1409,2.2472,429.10046,429.09906,429.1033,3.043E5,8.468E3,1.188E4,3.043E5,1,1,27,,,,,,,,,DETECTED,429.10046,429.09906,429.1033,2.1633,2.1409,2.2472,3.043E5,8.468E3,1.188E4,3.043E5,0.0216,2.6066,3.9929,1,0.0041,3,1
396,2.1708,2.1409,2.2957,364.99869,364.99649,365.0011,9.426E4,5.017E3,8.112E3,9.426E4,0,1,27,,,,,,,,,DETECTED,364.99869,364.99649,365.0011,2.1708,2.1409,2.2957,9.426E4,5.017E3,8.112E3,9.426E4,0.0569,2.5881,2.9052,,,2,1
397,2.1841,2.0869,2.2809,137.02129,137.0209,137.02165,1.933E5,1.417E4,9.379E3,1.933E5,0,1,27,,,,,,,,,DETECTED,137.02129,137.0209,137.02165,2.1841,2.0869,2.2809,1.933E5,1.417E4,9.379E3,1.933E5,0.0663,1.2017,1.3805,,,2,1
398,2.1944,2.1784,2.2472,327.107,327.10608,327.10815,1.08E5,2.251E3,7.482E3,1.08E5,0,1,62,,,,,,,,,DETECTED,327.107,327.10608,327.10815,2.1944,2.1784,2.2472,1.08E5,2.251E3,7.482E3,1.08E5,0.0153,2.2801,2.9138,,,2,1
