id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,charge,feature_group,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:feature_state,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:mz,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:mz_range:min,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:mz_range:max,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:rt,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:rt_range:min,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:rt_range:max,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:height,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:area,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:intensity_range:min,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:intensity_range:max,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:fwhm,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:tailing_factor,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:asymmetry_factor,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:fragment_scans,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:rt_ms2_apex_distance,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:isotopes,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:charge
412,2.68,2.6048,2.7951,433.20617,433.20282,433.20746,5.914E6,1.607E5,1.67E4,5.914E6,1,1,23,,,,,,,,,DETECTED,433.20617,433.20282,433.20746,2.68,2.6048,2.7951,5.914E6,1.607E5,1.67E4,5.914E6,0.0198,1.0523,0.4023,1,0.0023,4,1
414,2.68,2.661,2.7315,475.14286,475.14093,475.14474,1.954E5,4.471E3,7.743E3,1.954E5,0,1,23,,,,,,,,,DETECTED,475.14286,475.14093,475.14474,2.68,2.661,2.7315,1.954E5,4.471E3,7.743E3,1.954E5,0.0234,1.4995,1.411,,,2,1
415,2.68,2.661,2.7184,532.12137,532.1181,532.12402,9.669E4,2.256E3,9.513E3,9.669E4,0,1,23,,,,,,,,,DETECTED,532.12137,532.1181,532.12402,2.68,2.661,2.7184,9.669E4,2.256E3,9.513E3,9.669E4,0.0203,1.6998,1.6022,,,2,1
416,2.6903,2.6725,2.7361,579.26305,579.26202,579.26337,5.352E5,1.059E4,7.181E3,5.352E5,0,1,,,,,,,,,,DETECTED,579.26305,579.26202,579.26337,2.6903,2.6725,2.7361,5.352E5,1.059E4,7.181E3,5.352E5,0.0178,1.2805,1.9996,,,3,1
417,2.7007,2.6725,2.7733,431.18935,431.185,431.19189,2.047E5,6.207E3,7.133E3,2.047E5,0,1,,,,,,,,,,DETECTED,431.18935,431.185,431.19189,2.7007,2.6725,2.7733,2.047E5,6.207E3,7.133E3,2.047E5,0.0248,1.8147,1.7622,,,2,1
419,2.711,2.6903,2.7733,461.16481,461.16306,461.16583,1.11E6,2.233E4,8.129E3,1.11E6,1,1,,,,,,,,,,DETECTED,461.16481,461.16306,461.16583,2.711,2.6903,2.7733,1.11E6,2.233E4,8.129E3,1.11E6,0.0174,2.2655,2.6391,1,0.0023,3,1
420,2.7361,2.711,2.7791,274.10641,274.1059,274.10681,8.389E4,2.012E3,7.061E3,8.389E4,0,1,,,,,,,,,,DETECTED,274.10641,274.1059,274.10681,2.7361,2.711,2.7791,8.389E4,2.012E3,7.061E3,8.389E4,0.0206,1.4951,1.7217,,,2,1
421,2.7361,2.7184,2.7997,469.19067,469.18622,469.19153,4.544E5,1.069E4,1.005E4,4.544E5,1,1,,,,,,,,,,DETECTED,469.19067,469.18622,469.19153,2.7361,2.7184,2.7997,4.544E5,1.069E4,1.005E4,4.544E5,0.0199,2.1066,2.4999,1,0.0023,2,1
422,2.7464,2.711,2.7733,403.15779,403.15598,403.15985,5.293E4,1.646E3,1.086E4,5.293E4,0,1,,,,,,,,,,DETECTED,403.15779,403.15598,403.15985,2.7464,2.711,2.7733,5.293E4,1.646E3,1.086E4,5.293E4,0.0253,0.8799,0.7598,,,2,1
423,2.7555,2.7361,2.7848,365.14344,365.14206,365.14584,6.597E4,1.236E3,8.167E3,6.597E4,0,1,,,,,,,,,,DETECTED,365.14344,365.14206,365.14584,2.7555,2.7361,2.7848,6.597E4,1.236E3,8.167E3,6.597E4,0.0153,1.2544,2.1563,,,2,1
424,2.7906,2.7733,2.8324,727.23937,727.23737,727.24371,2.028E5,4.802E3,1.218E4,2.028E5,0,1,,,,,,,,,,DETECTED,727.23937,727.23737,727.24371,2.7906,2.7733,2.8324,2.028E5,4.802E3,1.218E4,2.028E5,0.0243,1.5458,1.6071,,,3,1
425,2.8042,2.7791,2.8713,181.04732,181.04684,181.04764,1.38E5,4.102E3,1.099E4,1.38E5,0,1,26,,,,,,,,,DETECTED,181.04732,181.04684,181.04764,2.8042,2.7791,2.8713,1.38E5,4.102E3,1.099E4,1.38E5,0.0255,1.7566,2.7689,,,3,1
426,2.8042,2.7791,2.8593,225.038,225.03734,225.03894,8.748E4,2.658E3,6.831E3,8.748E4,0,1,26,,,,,,,,,DETECTED,225.038,225.03734,225.03894,2.8042,2.7791,2.8593,8.748E4,2.658E3,6.831E3,8.748E4,0.0255,1.8758,2.6968,,,2,1
427,2.8324,2.8145,2.8845,625.13832,625.13385,625.13904,1.438E6,2.494E4,2.039E4,1.438E6,1,1,,,,,,,,,,DETECTED,625.13832,625.13385,625.13904,2.8324,2.8145,2.8845,1.438E6,2.494E4,2.039E4,1.438E6,0.0137,1.6584,1.7901,1,-0.0035,4,1
431,2.8502,2.7951,2.9051,433.20477,433.20285,433.20721,1.743E5,4.785E3,8.207E3,1.743E5,0,1,,,,,,,,,,DETECTED,433.20477,433.20285,433.20721,2.8502,2.7951,2.9051,1.743E5,4.785E3,8.207E3,1.743E5,0.0154,0.818,0.5272,,,2,1
433,2.8713,2.8593,2.9142,173.00601,173.00587,173.00638,4.458E5,1.295E4,5.793E4,4.458E5,1,1,24,,,,,,,,,DETECTED,173.00601,173.00587,173.00638,2.8713,2.8593,2.9142,4.458E5,1.295E4,5.793E4,4.458E5,0.0267,2.2946,4.6338,1,0.004,2,1
434,2.8713,2.8457,2.9829,337.05502,337.05405,337.05582,4.727E6,1.605E5,1.572E4,4.727E6,2,1,24,,,,,,,,,DETECTED,337.05502,337.05405,337.05582,2.8713,2.8457,2.9829,4.727E6,1.605E5,1.572E4,4.727E6,0.0273,2.9458,4.6389,2,-0.0035,4,1
437,2.8713,2.8548,2.9544,405.04081,405.03915,405.04306,1.386E5,4.861E3,9.566E3,1.386E5,0,1,24,,,,,,,,,DETECTED,405.04081,405.03915,405.04306,2.8713,2.8548,2.9544,1.386E5,4.861E3,9.566E3,1.386E5,0.0297,3.0119,5.255,,,2,1
440,2.8788,2.8548,2.9354,371.09629,371.09534,371.09686,2.171E5,5.89E3,1.182E4,2.171E5,0,1,24,,,,,,,,,DETECTED,371.09629,371.09534,371.09686,2.8788,2.8548,2.9354,2.171E5,5.89E3,1.182E4,2.171E5,0.0223,1.6923,2.3989,,,2,1
441,2.9142,2.8903,2.9411,431.18863,431.18631,431.18985,8.128E4,1.962E3,8.79E3,8.128E4,0,1,,,,,,,,,,DETECTED,431.18863,431.18631,431.18985,2.9142,2.8903,2.9411,8.128E4,1.962E3,8.79E3,8.128E4,0.0225,1.0623,0.8951,,,2,1
442,2.9187,2.9005,2.9469,441.19478,441.194,441.19617,9.235E4,1.576E3,8.224E3,9.235E4,0,1,,,,,,,,,,DETECTED,441.19478,441.194,441.19617,2.9187,2.9005,2.9469,9.235E4,1.576E3,8.224E3,9.235E4,0.0142,1.2417,1.5141,,,2,1
443,2.9245,2.9096,2.9544,595.12849,595.12585,595.12994,7.221E4,1.411E3,1.285E4,7.221E4,0,1,,,,,,,,,,DETECTED,595.12849,595.12585,595.12994,2.9245,2.9096,2.9544,7.221E4,1.411E3,1.285E4,7.221E4,0.0191,1.5064,2.3898,,,2,1
444,2.9354,2.9187,2.9783,274.10673,274.10626,274.10858,8.42E4,2.009E3,8.162E3,8.42E4,0,1,,,,,,,,,,DETECTED,274.10673,274.10626,274.10858,2.9354,2.9187,2.9783,8.42E4,2.009E3,8.162E3,8.42E4,0.0199,1.5895,2.6447,,,2,1
445,2.9354,2.9096,3.0565,398.1225,398.12051,398.12283,2.633E6,7.588E4,2.05E4,2.633E6,1,1,,,,,,,,,,DETECTED,398.1225,398.12051,398.12283,2.9354,2.9096,3.0565,2.633E6,7.588E4,2.05E4,2.633E6,0.025,2.0382,2.0515,1,-0.0035,4,1
448,2.9544,2.9245,3.0765,161.07879,161.07823,161.07927,4.282E5,1.355E4,1.115E4,4.282E5,1,1,39,,,,,,,,,DETECTED,161.07879,161.07823,161.07927,2.9544,2.9245,3.0765,4.282E5,1.355E4,1.115E4,4.282E5,0.0222,2.2965,2.5076,1,-0.0035,2,1
449,2.9544,2.9245,3.011,203.08973,203.08904,203.09003,1.213E5,3.68E3,1.077E4,1.213E5,0,1,39,,,,,,,,,DETECTED,203.08973,203.08904,203.09003,2.9544,2.9245,3.011,1.213E5,3.68E3,1.077E4,1.213E5,0.0235,1.9298,8.1332,,,2,1
450,2.9635,2.9187,3.0019,439.1788,439.17715,439.18372,1.374E5,3.528E3,8.785E3,1.374E5,0,1,,,,,,,,,,DETECTED,439.1788,439.17715,439.18372,2.9635,2.9187,3.0019,1.374E5,3.528E3,8.785E3,1.374E5,0.0287,0.8014,0.8597,,,2,1
455,3.011,2.9829,3.3683,337.05561,337.05298,337.05606,1.961E7,7.305E5,3.03E4,1.961E7,3,1,22,,,,,,,,,DETECTED,337.05561,337.05298,337.05606,3.011,2.9829,3.3683,1.961E7,7.305E5,3.03E4,1.961E7,0.0259,2.2273,3.7178,3,-0.0126,3,1
456,3.011,2.9944,3.0675,337.0981,337.09732,337.09845,1.432E5,4.127E3,2.742E4,1.432E5,0,1,,,,,,,,,,DETECTED,337.0981,337.09732,337.09845,3.011,2.9944,3.0675,1.432E5,4.127E3,2.742E4,1.432E5,0.0261,2.1931,4.1276,,,2,1
459,3.011,2.9886,3.1339,405.04081,405.03867,405.04346,3.255E5,1.143E4,7.716E3,3.255E5,0,1,22,,,,,,,,,DETECTED,405.04081,405.03867,405.04346,3.011,2.9886,3.1339,3.255E5,1.143E4,7.716E3,3.255E5,0.0325,1.7687,2.1539,,,2,1
463,3.011,2.9886,3.0565,436.97688,436.97586,436.97867,1.453E5,3.672E3,1.365E4,1.453E5,0,1,22,,,,,,,,,DETECTED,436.97688,436.97586,436.97867,3.011,2.9886,3.0565,1.453E5,3.672E3,1.365E4,1.453E5,0.0227,1.6461,2.1332,,,4,1
464,3.0363,2.9829,3.0961,173.07853,173.07811,173.07907,9.569E4,3.455E3,8.122E3,9.569E4,0,1,9,,,,,,,,,DETECTED,173.07853,173.07811,173.07907,3.0363,2.9829,3.0961,9.569E4,3.455E3,8.122E3,9.569E4,0.0264,1.0208,1.1191,,,2,1
465,3.0363,3.011,3.0961,439.17907,439.17542,439.18155,4.897E5,1.182E4,7.93E3,4.897E5,1,1,9,,,,,,,,,DETECTED,439.17907,439.17542,439.18155,3.0363,3.011,3.0961,4.897E5,1.182E4,7.93E3,4.897E5,0.0211,1.7926,1.5862,1,0.004,3,1
466,3.0363,3.026,3.0886,609.14302,609.14105,609.14758,6.838E5,1.44E4,3.646E4,6.838E5,1,1,,,,,,,,,,DETECTED,609.14302,609.14105,609.14758,3.0363,3.026,3.0886,6.838E5,1.44E4,3.646E4,6.838E5,0.019,2.5264,2.8503,1,0.0057,3,1
467,3.0363,3.0214,3.0765,610.14451,610.13837,610.14996,1.656E5,3.585E3,1.067E4,1.656E5,0,1,9,,,,,,,,,DETECTED,610.14451,610.13837,610.14996,3.0363,3.0214,3.0765,1.656E5,3.585E3,1.067E4,1.656E5,0.0195,2.4055,3.3711,,,3,1
468,3.0363,3.0169,3.1007,655.14531,655.14087,655.14844,3.524E5,7.495E3,1.076E4,3.524E5,0,1,9,,,,,,,,,DETECTED,655.14531,655.14087,655.14844,3.0363,3.0169,3.1007,3.524E5,7.495E3,1.076E4,3.524E5,0.0225,2.405,3.0688,,,3,1
470,3.0565,2.9886,3.1007,173.00608,173.00592,173.0067,1.223E6,5.675E4,2.249E4,1.223E6,2,1,6,,,,,,,,,DETECTED,173.00608,173.00592,173.0067,3.0565,2.9886,3.1007,1.223E6,5.675E4,2.249E4,1.223E6,0.0457,1.1299,0.4815,2,-0.0506,2,1
474,3.0565,3.026,3.1173,367.06559,367.06473,367.06577,1.367E7,3.255E5,1.9E4,1.367E7,2,1,6,,,,,,,,,DETECTED,367.06559,367.06473,367.06577,3.0565,3.026,3.1173,1.367E7,3.255E5,1.9E4,1.367E7,0.0208,1.7261,1.5586,2,-0.0029,4,1
478,3.0565,3.0363,3.1551,563.13705,563.13403,563.14026,2.08E5,7.384E3,1.125E4,2.08E5,0,1,,,,,,,,,,DETECTED,563.13705,563.13403,563.14026,3.0565,3.0363,3.1551,2.08E5,7.384E3,1.125E4,2.08E5,0.0638,3.5018,8.4679,,,2,1
479,3.0565,3.0363,3.1413,667.15188,667.14575,667.15234,2.122E7,4.947E5,1.616E5,2.122E7,2,1,,,,,,,,,,DETECTED,667.15188,667.14575,667.15234,3.0565,3.0363,3.1413,2.122E7,4.947E5,1.616E5,2.122E7,0.0193,1.5359,1.4431,2,-0.0042,5,1
481,3.0565,3.0363,3.0886,667.26805,667.26697,667.26917,1.671E5,3.93E3,2.711E4,1.671E5,0,1,,,,,,,,,,DETECTED,667.26805,667.26697,667.26917,3.0565,3.0363,3.0886,1.671E5,3.93E3,2.711E4,1.671E5,0.0222,1.2942,1.4846,,,2,1
483,3.0565,3.0317,3.1248,669.15071,669.14679,669.15387,1.115E6,2.582E4,9.999E3,1.115E6,0,1,6,,,,,,,,,DETECTED,669.15071,669.14679,669.15387,3.0565,3.0317,3.1248,1.115E6,2.582E4,9.999E3,1.115E6,0.0189,1.5858,1.6521,,,5,1
485,3.0565,3.0317,3.1173,713.1522,713.14691,713.1535,3.26E6,7.019E4,1.67E4,3.26E6,1,1,6,,,,,,,,,DETECTED,713.1522,713.14691,713.1535,3.0565,3.0317,3.1173,3.26E6,7.019E4,1.67E4,3.26E6,0.0173,1.3579,20.346,1,0.004,4,1
489,3.0565,3.0363,3.0811,1035.21129,1035.20593,1035.21265,2.968E5,4.807E3,1.405E4,2.968E5,0,1,,,,,,,,,,DETECTED,1035.21129,1035.20593,1035.21265,3.0565,3.0363,3.0811,2.968E5,4.807E3,1.405E4,2.968E5,0.0142,0.9934,0.8917,,,3,1
491,3.0886,3.0675,3.1551,307.13815,307.13739,307.13864,2.456E5,7.104E3,9.892E3,2.456E5,0,1,,,,,,,,,,DETECTED,307.13815,307.13739,307.13864,3.0886,3.0675,3.1551,2.456E5,7.104E3,9.892E3,2.456E5,0.0229,1.6897,1.6477,,,2,1
496,3.1413,3.1173,3.3159,367.06525,367.06332,367.06668,1.61E6,5.193E4,1.628E4,1.61E6,1,1,1,,,,,,,,,DETECTED,367.06525,367.06332,367.06668,3.1413,3.1173,3.3159,1.61E6,5.193E4,1.628E4,1.61E6,0.0222,1.7654,1.9976,1,0.0264,3,1
498,3.1413,3.1248,3.1841,443.16667,443.16528,443.16983,2.93E5,5.681E3,9.016E3,2.93E5,1,1,1,,,,,,,,,DETECTED,443.16667,443.16528,443.16983,3.1413,3.1248,3.1841,2.93E5,5.681E3,9.016E3,2.93E5,0.0195,1.8967,2.3905,1,0.0041,4,1
501,3.1413,3.1173,3.2754,453.19698,453.19366,453.19742,1.368E7,2.966E5,8.06E3,1.368E7,1,1,1,,,,,,,,,DETECTED,453.19698,453.19366,453.19742,3.1413,3.1173,3.2754,1.368E7,2.966E5,8.06E3,1.368E7,0.0196,1.5928,2.0049,1,-0.0051,4,1
507,3.1413,3.1248,3.1609,521.18167,521.18054,521.18243,1.819E5,3.476E3,2.372E4,1.819E5,0,1,1,,,,,,,,,DETECTED,521.18167,521.18054,521.18243,3.1413,3.1248,3.1609,1.819E5,3.476E3,2.372E4,1.819E5,0.0195,1.0917,1.5803,,,2,1
508,3.1413,3.1248,3.1784,552.11096,552.10968,552.11432,1.039E5,2.374E3,7.972E3,1.039E5,0,1,1,,,,,,,,,DETECTED,552.11096,552.10968,552.11432,3.1413,3.1248,3.1784,1.039E5,2.374E3,7.972E3,1.039E5,0.022,1.5402,2.3379,,,3,1
509,3.1505,3.1293,3.3159,447.09219,447.08838,447.0943,8.742E5,2.175E4,8.397E3,8.742E5,1,1,,,,,,,,,,DETECTED,447.09219,447.08838,447.0943,3.1505,3.1293,3.3159,8.742E5,2.175E4,8.397E3,8.742E5,0.0183,2.1468,2.3437,1,-0.0035,4,1
511,3.1729,3.1551,3.2229,449.20037,449.19946,449.20078,4.283E5,7.928E3,6.901E3,4.283E5,1,1,46,,,,,,,,,DETECTED,449.20037,449.19946,449.20078,3.1729,3.1551,3.2229,4.283E5,7.928E3,6.901E3,4.283E5,0.0163,1.7429,1.8058,1,0.0078,6,1
512,3.1729,3.1551,3.2035,467.16587,467.16306,467.1673,5.201E4,9.763E2,8.79E3,5.201E4,0,1,46,,,,,,,,,DETECTED,467.16587,467.16306,467.1673,3.1729,3.1551,3.2035,5.201E4,9.763E2,8.79E3,5.201E4,0.0154,1.3618,1.4593,,,2,1
513,3.1729,3.1505,3.2081,769.17453,769.16907,769.17554,1.739E5,3.789E3,8.047E3,1.739E5,0,1,,,,,,,,,,DETECTED,769.17453,769.16907,769.17554,3.1729,3.1505,3.2081,1.739E5,3.789E3,8.047E3,1.739E5,0.0188,1.1694,1.1815,,,3,1
515,3.2287,3.2138,3.2708,458.14335,458.1398,458.14545,1.089E5,2.359E3,7.866E3,1.089E5,0,1,,,,,,,,,,DETECTED,458.14335,458.1398,458.14545,3.2287,3.2138,3.2708,1.089E5,2.359E3,7.866E3,1.089E5,0.0198,2.2149,3.1307,,,2,1
517,3.2378,3.2184,3.2754,509.22135,509.21829,509.22186,2.397E5,5.316E3,9.318E3,2.397E5,1,1,,,,,,,,,,DETECTED,509.22135,509.21829,509.22186,3.2378,3.2184,3.2754,2.397E5,5.316E3,9.318E3,2.397E5,0.0214,1.307,1.6379,1,0.0069,3,1
518,3.2481,3.1082,3.4659,171.06298,171.06252,171.06352,1.475E5,1.712E4,7.017E3,1.475E5,0,1,,,,,,,,,,DETECTED,171.06298,171.06252,171.06352,3.2481,3.1082,3.4659,1.475E5,1.712E4,7.017E3,1.475E5,0.1184,1.3305,1.3785,,,2,1
519,3.2557,3.2332,3.2754,433.20547,433.20383,433.20706,5.647E4,1.145E3,9.975E3,5.647E4,0,1,,,,,,,,,,DETECTED,433.20547,433.20383,433.20706,3.2557,3.2332,3.2754,5.647E4,1.145E3,9.975E3,5.647E4,0.0184,0.9389,0.8242,,,2,1
520,3.2754,3.2481,3.2953,173.0061,173.00606,173.0063,5.393E5,1.147E4,6.857E4,5.393E5,1,1,11,,,,,,,,,DETECTED,173.0061,173.00606,173.0063,3.2754,3.2481,3.2953,5.393E5,1.147E4,6.857E4,5.393E5,0.0196,0.8656,1.5123,1,0.0023,2,1
521,3.2754,3.2557,3.3372,252.04355,252.04276,252.04373,4.679E5,1.269E4,1.184E4,4.679E5,1,1,11,,,,,,,,,DETECTED,252.04355,252.04276,252.04373,3.2754,3.2557,3.3372,4.679E5,1.269E4,1.184E4,4.679E5,0.0252,2.5157,3.1884,1,0.0039,2,1
522,3.2754,3.2287,3.3786,295.04413,295.04141,295.04443,1.879E6,4.629E4,9.052E3,1.879E6,1,1,11,,,,,,,,,DETECTED,295.04413,295.04141,295.04443,3.2754,3.2287,3.3786,1.879E6,4.629E4,9.052E3,1.879E6,0.094,2.3751,0.6759,1,-0.0232,3,1
524,3.2754,3.2184,3.3159,467.1172,467.11499,467.1185,2.552E5,1.048E4,1.963E4,2.552E5,1,1,11,,,,,,,,,DETECTED,467.1172,467.11499,467.1185,3.2754,3.2184,3.3159,2.552E5,1.048E4,1.963E4,2.552E5,0.035,0.8556,0.5538,1,0.0148,3,1
525,3.2754,3.2632,3.3327,503.08007,503.07858,503.0834,7.664E4,2.264E3,7.904E3,7.664E4,0,1,11,,,,,,,,,DETECTED,503.08007,503.07858,503.0834,3.2754,3.2632,3.3327,7.664E4,2.264E3,7.904E3,7.664E4,0.0243,2.8562,3.3707,,,2,1
526,3.2754,3.2184,3.3056,563.13599,563.13202,563.13965,1.969E5,4.425E3,1.155E4,1.969E5,0,1,11,,,,,,,,,DETECTED,563.13599,563.13202,563.13965,3.2754,3.2184,3.3056,1.969E5,4.425E3,1.155E4,1.969E5,0.0193,1.137,0.532,,,3,1
527,3.2754,3.2632,3.3056,753.29051,753.28735,753.29181,1.116E5,1.96E3,1.898E4,1.116E5,0,1,,,,,,,,,,DETECTED,753.29051,753.28735,753.29181,3.2754,3.2632,3.3056,1.116E5,1.96E3,1.898E4,1.116E5,0.0154,1.7427,2.8541,,,2,1
531,3.2754,3.2557,3.3327,775.12241,775.11865,775.12695,1.526E5,4.726E3,8.311E3,1.526E5,0,1,11,,,,,,,,,DETECTED,775.12241,775.11865,775.12695,3.2754,3.2557,3.3327,1.526E5,4.726E3,8.311E3,1.526E5,0.0261,1.7357,3.2889,,,2,1
537,3.2878,3.2557,3.3234,710.15727,710.15381,710.15948,1.106E5,3.049E3,9.731E3,1.106E5,0,1,11,,,,,,,,,DETECTED,710.15727,710.15381,710.15948,3.2878,3.2557,3.3234,1.106E5,3.049E3,9.731E3,1.106E5,0.0234,1.1223,1.0944,,,3,1
543,3.3234,3.2998,3.3683,637.13662,637.13202,637.13977,4.712E5,9.657E3,1.582E4,4.712E5,0,1,34,,,,,,,,,DETECTED,637.13662,637.13202,637.13977,3.3234,3.2998,3.3683,4.712E5,9.657E3,1.582E4,4.712E5,0.0178,1.2233,1.2932,,,3,1
545,3.3234,3.3056,3.3498,683.13694,683.13092,683.14014,5.61E4,1.089E3,1.278E4,5.61E4,0,1,34,,,,,,,,,DETECTED,683.13694,683.13092,683.14014,3.3234,3.3056,3.3498,5.61E4,1.089E3,1.278E4,5.61E4,0.018,1.2384,1.4768,,,2,1
546,3.3327,3.2953,3.4452,405.09101,405.08908,405.09259,3.104E6,6.443E4,8.532E3,3.104E6,1,1,32,,,,,,,,,DETECTED,405.09101,405.08908,405.09259,3.3327,3.2953,3.4452,3.104E6,6.443E4,8.532E3,3.104E6,0.0173,2.02,6.3925,1,-0.0035,3,1
547,3.3327,3.3159,3.3608,431.54419,431.54376,431.54642,1.056E5,2.106E3,1.752E4,1.056E5,0,1,,,,,,,,,,DETECTED,431.54419,431.54376,431.54642,3.3327,3.3159,3.3608,1.056E5,2.106E3,1.752E4,1.056E5,0.0192,1.3373,1.0847,,,2,1
549,3.3327,3.3159,3.3786,833.16439,833.16083,833.17188,1.889E5,3.913E3,1.186E4,1.889E5,0,1,32,,,,,,,,,DETECTED,833.16439,833.16083,833.17188,3.3327,3.3159,3.3786,1.889E5,3.913E3,1.186E4,1.889E5,0.0181,1.8779,4.3744,,,4,1
552,3.3372,3.2481,3.4349,449.10651,449.10486,449.10849,7.136E5,4.51E4,4.861E4,7.136E5,2,1,32,,,,,,,,,DETECTED,449.10651,449.10486,449.10849,3.3372,3.2481,3.4349,7.136E5,4.51E4,4.861E4,7.136E5,0.0816,1.3767,0.9088,2,-0.0563,2,1
553,3.3372,3.3159,3.5309,467.11687,467.11349,467.12045,2.715E5,1.695E4,1.963E4,2.715E5,1,1,32,,,,,,,,,DETECTED,467.11687,467.11349,467.12045,3.3372,3.3159,3.5309,2.715E5,1.695E4,1.963E4,2.715E5,0.0352,5.7252,7.6993,1,0.0148,3,1
556,3.3372,3.3159,3.3608,811.19566,811.19049,811.1969,1.34E7,2.618E5,1.579E6,1.34E7,1,1,,,,,,,,,,DETECTED,811.19566,811.19049,811.1969,3.3372,3.3159,3.3608,1.34E7,2.618E5,1.579E6,1.34E7,0.0185,1.0523,1.6816,1,-0.0097,5,1
561,3.3498,3.3327,3.4171,489.10086,489.0983,489.10629,3.135E5,8.193E3,1.115E4,3.135E5,1,,,,,,,,,,,DETECTED,489.10086,489.0983,489.10629,3.3498,3.3327,3.4171,3.135E5,8.193E3,1.115E4,3.135E5,0.0232,2.5383,3.2028,1,0.015,,
562,3.3498,3.3327,3.451,651.15713,651.15161,651.15771,2.207E7,5.681E5,1.08E5,2.207E7,2,1,,,,,,,,,,DETECTED,651.15713,651.15161,651.15771,3.3498,3.3327,3.451,2.207E7,5.681E5,1.08E5,2.207E7,0.0235,2.2507,3.1139,2,-0.0064,5,1
565,3.3498,3.3327,3.374,654.15522,654.15039,654.15918,1.82E5,3.783E3,1.6E4,1.82E5,0,1,,,,,,,,,,DETECTED,654.15522,654.15039,654.15918,3.3498,3.3327,3.374,1.82E5,3.783E3,1.6E4,1.82E5,0.0221,1.4289,1.9609,,,5,1
568,3.3498,3.3234,3.4349,697.16154,697.15558,697.16229,1.691E7,4.035E5,7.199E4,1.691E7,1,1,,,,,,,,,,DETECTED,697.16154,697.15558,697.16229,3.3498,3.3234,3.4349,1.691E7,4.035E5,7.199E4,1.691E7,0.0214,2.186,2.8489,1,-0.0046,5,1
573,3.3498,3.3327,3.4171,769.08259,769.07642,769.08826,4.779E5,1.165E4,7.99E3,4.779E5,1,1,,,,,,,,,,DETECTED,769.08259,769.07642,769.08826,3.3498,3.3327,3.4171,4.779E5,1.165E4,7.99E3,4.779E5,0.0209,1.7639,2.7511,1,0.0076,4,1
574,3.401,3.3683,3.4452,415.19495,415.19263,415.19678,1.056E6,2.183E4,9.295E3,1.056E6,0,1,,,,,,,,,,DETECTED,415.19495,415.19263,415.19678,3.401,3.3683,3.4452,1.056E6,2.183E4,9.295E3,1.056E6,0.0175,1.2072,1.2486,,,3,1
576,3.4304,3.4113,3.451,441.19381,441.19196,441.19595,5.733E4,1.064E3,1.035E4,5.733E4,0,1,,,,,,,,,,DETECTED,441.19381,441.19196,441.19595,3.4304,3.4113,3.451,5.733E4,1.064E3,1.035E4,5.733E4,0.0164,1.042,0.9064,,,2,1
577,3.4555,3.4228,3.546,431.0959,431.09222,431.09772,9.81E5,2.444E4,1.157E4,9.81E5,1,1,,,,,,,,,,DETECTED,431.0959,431.09222,431.09772,3.4555,3.4228,3.546,9.81E5,2.444E4,1.157E4,9.81E5,0.0179,1.8761,1.4064,1,-0.008,3,1
579,3.4601,3.4407,3.5172,442.14804,442.14526,442.14938,9.536E4,2.679E3,7.097E3,9.536E4,0,1,,,,,,,,,,DETECTED,442.14804,442.14526,442.14938,3.4601,3.4407,3.5172,9.536E4,2.679E3,7.097E3,9.536E4,0.0229,1.9861,2.6225,,,2,1
580,3.4659,3.4452,3.5072,415.19537,415.19275,415.19571,1.749E6,3.355E4,3.141E4,1.749E6,0,1,,,,,,,,,,DETECTED,415.19537,415.19275,415.19571,3.4659,3.4452,3.5072,1.749E6,3.355E4,3.141E4,1.749E6,0.0164,1.5599,1.8078,,,3,1
582,3.4894,3.3934,3.5309,447.09077,447.08826,447.09378,1.43E5,6.819E3,8.531E3,1.43E5,0,1,42,,,,,,,,,DETECTED,447.09077,447.08826,447.09378,3.4894,3.3934,3.5309,1.43E5,6.819E3,8.531E3,1.43E5,0.0739,0.7781,0.3722,,,2,1
